i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
1747,SPD,55,3025,Realschule,f,groß,1,SPD,-3,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-2,-1.6986817,Linke,0
1747,Grüne,55,3025,Realschule,f,groß,1,Grüne,-3,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-1,-1.2435656,Linke,0
1747,AfD,55,3025,Realschule,f,groß,1,AfD,-3,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-8,-6.195857,Linke,0
1747,Linke,55,3025,Realschule,f,groß,1,Linke,-3,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-2,-.56685495,Linke,1
1747,FDP,55,3025,Realschule,f,groß,1,FDP,-3,ziemlich sicher,1,weder/noch,-.28876334,1.2912743,ziemlich stark,Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-4,-2.7112367,Linke,0
1749,CDU/CSU,50,2500,Hochschulstudium,f,gering,1,CDU/CSU,-5,weder/noch,-1,weder/noch,-.017576899,1.1010672,mittelmäßig,Sicherheit,teils/ teils,-1,weder/noch,-4,-4.9824233,Grüne,0
1749,SPD,50,2500,Hochschulstudium,f,gering,1,SPD,-5,weder/noch,-1,weder/noch,-1.3013183,1.1161331,mittelmäßig,Sicherheit,teils/ teils,-1,weder/noch,-4,-3.6986818,Grüne,0
1749,Grüne,50,2500,Hochschulstudium,f,gering,1,Grüne,-5,weder/noch,-1,weder/noch,-1.7564344,1.165725,mittelmäßig,Sicherheit,teils/ teils,-1,weder/noch,-4,-3.2435656,Grüne,1
1749,AfD,50,2500,Hochschulstudium,f,gering,1,AfD,-5,weder/noch,5,sehr sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,teils/ teils,-1,weder/noch,-10,-8.195857,Grüne,0
1749,Linke,50,2500,Hochschulstudium,f,gering,1,Linke,-5,weder/noch,-5,weder/noch,-3.566855,.7859385,mittelmäßig,Sicherheit,teils/ teils,-1,weder/noch,0,-1.433145,Grüne,0
1749,FDP,50,2500,Hochschulstudium,f,gering,1,FDP,-5,weder/noch,-1,weder/noch,-.28876334,1.2912743,mittelmäßig,Sicherheit,teils/ teils,-1,weder/noch,-4,-4.7112365,Grüne,0
1750,CDU/CSU,53,2809,Hauptschule,f,groß,1,CDU/CSU,1,ziemlich sicher,-5,sehr sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-6,-1.0175769,AfD,0
1750,SPD,53,2809,Hauptschule,f,groß,1,SPD,1,ziemlich sicher,-5,sehr sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-6,-2.3013182,AfD,0
1750,Grüne,53,2809,Hauptschule,f,groß,1,Grüne,1,ziemlich sicher,-5,sehr sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-6,-2.7564344,AfD,0
1750,AfD,53,2809,Hauptschule,f,groß,1,AfD,1,ziemlich sicher,0,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-1,-2.1958568,AfD,1
1750,Linke,53,2809,Hauptschule,f,groß,1,Linke,1,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-6,-4.566855,AfD,0
1750,FDP,53,2809,Hauptschule,f,groß,1,FDP,1,ziemlich sicher,-1,sehr sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-2,-1.2887633,AfD,0
1752,CDU/CSU,41,1681,Abitur,f,gering,2,CDU/CSU,-1,sehr sicher,-2,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,häufig Risiken,sehr unzufrieden,-2,ziemlich sicher,-1,-.98242313,Grüne,0
1752,SPD,41,1681,Abitur,f,gering,2,SPD,-1,sehr sicher,-2,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,häufig Risiken,sehr unzufrieden,-2,ziemlich sicher,-1,-.30131829,Grüne,0
1752,Grüne,41,1681,Abitur,f,gering,2,Grüne,-1,sehr sicher,-2,sehr sicher,-1.7564344,1.165725,ziemlich stark,häufig Risiken,sehr unzufrieden,-2,ziemlich sicher,-1,-.75643444,Grüne,1
1752,AfD,41,1681,Abitur,f,gering,2,AfD,-1,sehr sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,häufig Risiken,sehr unzufrieden,-2,ziemlich sicher,-6,-4.195857,Grüne,0
1752,Linke,41,1681,Abitur,f,gering,2,Linke,-1,sehr sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,häufig Risiken,sehr unzufrieden,-2,ziemlich sicher,-4,-2.566855,Grüne,0
1752,FDP,41,1681,Abitur,f,gering,2,FDP,-1,sehr sicher,-1,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,häufig Risiken,sehr unzufrieden,-2,ziemlich sicher,0,-.71123666,Grüne,0
1753,CDU/CSU,52,2704,Realschule,f,gering,1,CDU/CSU,0,sehr sicher,0,ziemlich sicher,-.017576899,1.1010672,sehr stark,Sicherheit,sehr unzufrieden,-1,ziemlich sicher,0,-.017576899,AfD,0
1753,SPD,52,2704,Realschule,f,gering,1,SPD,0,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,sehr stark,Sicherheit,sehr unzufrieden,-1,ziemlich sicher,-2,-1.3013183,AfD,0
1753,Grüne,52,2704,Realschule,f,gering,1,Grüne,0,sehr sicher,-3,sehr sicher,-1.7564344,1.165725,sehr stark,Sicherheit,sehr unzufrieden,-1,ziemlich sicher,-3,-1.7564344,AfD,0
1753,AfD,52,2704,Realschule,f,gering,1,AfD,0,sehr sicher,0,sehr sicher,3.1958568,.6836158,sehr stark,Sicherheit,sehr unzufrieden,-1,ziemlich sicher,0,-3.1958568,AfD,1
1753,Linke,52,2704,Realschule,f,gering,1,Linke,0,sehr sicher,-4,sehr sicher,-3.566855,.7859385,sehr stark,Sicherheit,sehr unzufrieden,-1,ziemlich sicher,-4,-3.566855,AfD,0
1753,FDP,52,2704,Realschule,f,gering,1,FDP,0,sehr sicher,-1,sehr sicher,-.28876334,1.2912743,sehr stark,Sicherheit,sehr unzufrieden,-1,ziemlich sicher,-1,-.28876334,AfD,0
1754,CDU/CSU,39,1521,Realschule,f,groß,1,CDU/CSU,0,ziemlich sicher,0,weder/noch,-.017576899,1.1010672,mittelmäßig,keine Vorlieben,ziemlich zufrieden,1,weder/noch,0,-.017576899,Grüne,0
1754,SPD,39,1521,Realschule,f,groß,1,SPD,0,ziemlich sicher,1,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,keine Vorlieben,ziemlich zufrieden,1,weder/noch,-1,-1.3013183,Grüne,0
1754,Grüne,39,1521,Realschule,f,groß,1,Grüne,0,ziemlich sicher,1,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,keine Vorlieben,ziemlich zufrieden,1,weder/noch,-1,-1.7564344,Grüne,1
1754,AfD,39,1521,Realschule,f,groß,1,AfD,0,ziemlich sicher,-1,weder/noch,3.1958568,.6836158,mittelmäßig,keine Vorlieben,ziemlich zufrieden,1,weder/noch,-1,-3.1958568,Grüne,0
1754,Linke,39,1521,Realschule,f,groß,1,Linke,0,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,keine Vorlieben,ziemlich zufrieden,1,weder/noch,-5,-3.566855,Grüne,0
1754,FDP,39,1521,Realschule,f,groß,1,FDP,0,ziemlich sicher,1,weder/noch,-.28876334,1.2912743,mittelmäßig,keine Vorlieben,ziemlich zufrieden,1,weder/noch,-1,-.28876334,Grüne,0
1758,CDU/CSU,55,3025,Realschule,f,gering,1,CDU/CSU,0,ziemlich sicher,-3,weder/noch,-.017576899,1.1010672,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,sehr sicher,-3,-.017576899,Grüne,0
1758,SPD,55,3025,Realschule,f,gering,1,SPD,0,ziemlich sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,sehr sicher,-2,-1.3013183,Grüne,0
1758,Grüne,55,3025,Realschule,f,gering,1,Grüne,0,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,sehr sicher,-2,-1.7564344,Grüne,1
1758,AfD,55,3025,Realschule,f,gering,1,AfD,0,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,sehr sicher,-5,-3.1958568,Grüne,0
1758,Linke,55,3025,Realschule,f,gering,1,Linke,0,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,sehr sicher,-5,-3.566855,Grüne,0
1758,FDP,55,3025,Realschule,f,gering,1,FDP,0,ziemlich sicher,-1,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,sehr sicher,-1,-.28876334,Grüne,0
1761,CDU/CSU,30,900,Realschule,f,groß,2,CDU/CSU,-1,sehr sicher,-1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-.98242313,CDU/CSU,1
1761,SPD,30,900,Realschule,f,groß,2,SPD,-1,sehr sicher,0,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-1,-.30131829,CDU/CSU,0
1761,Grüne,30,900,Realschule,f,groß,2,Grüne,-1,sehr sicher,-4,sehr sicher,-1.7564344,1.165725,mittelmäßig,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-3,-.75643444,CDU/CSU,0
1761,AfD,30,900,Realschule,f,groß,2,AfD,-1,sehr sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-6,-4.195857,CDU/CSU,0
1761,Linke,30,900,Realschule,f,groß,2,Linke,-1,sehr sicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-4,-2.566855,CDU/CSU,0
1761,FDP,30,900,Realschule,f,groß,2,FDP,-1,sehr sicher,0,sehr sicher,-.28876334,1.2912743,mittelmäßig,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-1,-.71123666,CDU/CSU,0
1765,CDU/CSU,64,4096,Realschule,f,groß,3,CDU/CSU,1,weder/noch,1,weder/noch,-.017576899,1.1010672,mittelmäßig,keine Vorlieben,teils/ teils,2,weder/noch,0,-1.0175769,SPD,0
1765,SPD,64,4096,Realschule,f,groß,3,SPD,1,weder/noch,1,weder/noch,-1.3013183,1.1161331,mittelmäßig,keine Vorlieben,teils/ teils,2,weder/noch,0,-2.3013182,SPD,1
1765,Grüne,64,4096,Realschule,f,groß,3,Grüne,1,weder/noch,1,weder/noch,-1.7564344,1.165725,mittelmäßig,keine Vorlieben,teils/ teils,2,weder/noch,0,-2.7564344,SPD,0
1765,AfD,64,4096,Realschule,f,groß,3,AfD,1,weder/noch,1,weder/noch,3.1958568,.6836158,mittelmäßig,keine Vorlieben,teils/ teils,2,weder/noch,0,-2.1958568,SPD,0
1765,Linke,64,4096,Realschule,f,groß,3,Linke,1,weder/noch,1,weder/noch,-3.566855,.7859385,mittelmäßig,keine Vorlieben,teils/ teils,2,weder/noch,0,-4.566855,SPD,0
1765,FDP,64,4096,Realschule,f,groß,3,FDP,1,weder/noch,2,weder/noch,-.28876334,1.2912743,mittelmäßig,keine Vorlieben,teils/ teils,2,weder/noch,-1,-1.2887633,SPD,0
1766,CDU/CSU,36,1296,Realschule,m,gering,0,CDU/CSU,-2,ziemlich sicher,0,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,ziemlich unzufrieden,-2,ziemlich sicher,-2,-1.9824231,SPD,0
1766,SPD,36,1296,Realschule,m,gering,0,SPD,-2,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,ziemlich unzufrieden,-2,ziemlich sicher,-2,-.69868171,SPD,1
1766,Grüne,36,1296,Realschule,m,gering,0,Grüne,-2,ziemlich sicher,-4,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,ziemlich unzufrieden,-2,ziemlich sicher,-2,-.24356556,SPD,0
1766,AfD,36,1296,Realschule,m,gering,0,AfD,-2,ziemlich sicher,5,ziemlich sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,ziemlich unzufrieden,-2,ziemlich sicher,-7,-5.195857,SPD,0
1766,Linke,36,1296,Realschule,m,gering,0,Linke,-2,ziemlich sicher,-5,ziemlich sicher,-3.566855,.7859385,mittelmäßig,manchmal Risiken,ziemlich unzufrieden,-2,ziemlich sicher,-3,-1.566855,SPD,0
1766,FDP,36,1296,Realschule,m,gering,0,FDP,-2,ziemlich sicher,2,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,ziemlich unzufrieden,-2,ziemlich sicher,-4,-1.7112367,SPD,0
1767,CDU/CSU,59,3481,Hauptschule,m,groß,3,CDU/CSU,1,sehr sicher,-3,ziemlich sicher,-.017576899,1.1010672,sehr stark,Sicherheit,ziemlich unzufrieden,-3,ziemlich sicher,-4,-1.0175769,AfD,0
1767,SPD,59,3481,Hauptschule,m,groß,3,SPD,1,sehr sicher,-2,ziemlich sicher,-1.3013183,1.1161331,sehr stark,Sicherheit,ziemlich unzufrieden,-3,ziemlich sicher,-3,-2.3013182,AfD,0
1767,Grüne,59,3481,Hauptschule,m,groß,3,Grüne,1,sehr sicher,1,sehr sicher,-1.7564344,1.165725,sehr stark,Sicherheit,ziemlich unzufrieden,-3,ziemlich sicher,0,-2.7564344,AfD,0
1767,AfD,59,3481,Hauptschule,m,groß,3,AfD,1,sehr sicher,3,sehr sicher,3.1958568,.6836158,sehr stark,Sicherheit,ziemlich unzufrieden,-3,ziemlich sicher,-2,-2.1958568,AfD,1
1767,Linke,59,3481,Hauptschule,m,groß,3,Linke,1,sehr sicher,-4,sehr sicher,-3.566855,.7859385,sehr stark,Sicherheit,ziemlich unzufrieden,-3,ziemlich sicher,-5,-4.566855,AfD,0
1767,FDP,59,3481,Hauptschule,m,groß,3,FDP,1,sehr sicher,-1,ziemlich sicher,-.28876334,1.2912743,sehr stark,Sicherheit,ziemlich unzufrieden,-3,ziemlich sicher,-2,-1.2887633,AfD,0
1769,CDU/CSU,56,3136,Hauptschule,m,groß,1,CDU/CSU,-3,ziemlich sicher,3,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-6,-2.9824231,Linke,0
1769,SPD,56,3136,Hauptschule,m,groß,1,SPD,-3,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-3,-1.6986817,Linke,0
1769,Grüne,56,3136,Hauptschule,m,groß,1,Grüne,-3,ziemlich sicher,-3,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,0,-1.2435656,Linke,0
1769,AfD,56,3136,Hauptschule,m,groß,1,AfD,-3,ziemlich sicher,4,ziemlich sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-7,-6.195857,Linke,0
1769,Linke,56,3136,Hauptschule,m,groß,1,Linke,-3,ziemlich sicher,-4,ziemlich sicher,-3.566855,.7859385,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-1,-.56685495,Linke,1
1769,FDP,56,3136,Hauptschule,m,groß,1,FDP,-3,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-3,-2.7112367,Linke,0
1770,CDU/CSU,59,3481,Realschule,f,sehr groß,2,CDU/CSU,-1,ziemlich sicher,0,weder/noch,-.017576899,1.1010672,ziemlich stark,Sicherheit,sehr zufrieden,-3,ziemlich sicher,-1,-.98242313,Grüne,0
1770,SPD,59,3481,Realschule,f,sehr groß,2,SPD,-1,ziemlich sicher,0,weder/noch,-1.3013183,1.1161331,ziemlich stark,Sicherheit,sehr zufrieden,-3,ziemlich sicher,-1,-.30131829,Grüne,0
1770,Grüne,59,3481,Realschule,f,sehr groß,2,Grüne,-1,ziemlich sicher,-3,weder/noch,-1.7564344,1.165725,ziemlich stark,Sicherheit,sehr zufrieden,-3,ziemlich sicher,-2,-.75643444,Grüne,1
1770,AfD,59,3481,Realschule,f,sehr groß,2,AfD,-1,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,sehr zufrieden,-3,ziemlich sicher,-6,-4.195857,Grüne,0
1770,Linke,59,3481,Realschule,f,sehr groß,2,Linke,-1,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,sehr zufrieden,-3,ziemlich sicher,-4,-2.566855,Grüne,0
1770,FDP,59,3481,Realschule,f,sehr groß,2,FDP,-1,ziemlich sicher,0,weder/noch,-.28876334,1.2912743,ziemlich stark,Sicherheit,sehr zufrieden,-3,ziemlich sicher,-1,-.71123666,Grüne,0
1772,CDU/CSU,67,4489,Hauptschule,m,groß,0,CDU/CSU,-3,ziemlich sicher,3,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-6,-2.9824231,Grüne,0
1772,SPD,67,4489,Hauptschule,m,groß,0,SPD,-3,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-3,-1.6986817,Grüne,0
1772,Grüne,67,4489,Hauptschule,m,groß,0,Grüne,-3,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-1.2435656,Grüne,1
1772,AfD,67,4489,Hauptschule,m,groß,0,AfD,-3,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-8,-6.195857,Grüne,0
1772,Linke,67,4489,Hauptschule,m,groß,0,Linke,-3,ziemlich sicher,-4,sehr sicher,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-.56685495,Grüne,0
1772,FDP,67,4489,Hauptschule,m,groß,0,FDP,-3,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-3,-2.7112367,Grüne,0
1774,CDU/CSU,38,1444,Realschule,m,sehr groß,3,CDU/CSU,-2,sehr sicher,5,sehr unsicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,ziemlich zufrieden,0,sehr sicher,-7,-1.9824231,AfD,0
1774,SPD,38,1444,Realschule,m,sehr groß,3,SPD,-2,sehr sicher,5,sehr unsicher,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,ziemlich zufrieden,0,sehr sicher,-7,-.69868171,AfD,0
1774,Grüne,38,1444,Realschule,m,sehr groß,3,Grüne,-2,sehr sicher,5,sehr unsicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,ziemlich zufrieden,0,sehr sicher,-7,-.24356556,AfD,0
1774,AfD,38,1444,Realschule,m,sehr groß,3,AfD,-2,sehr sicher,-5,sehr sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,ziemlich zufrieden,0,sehr sicher,-3,-5.195857,AfD,1
1774,Linke,38,1444,Realschule,m,sehr groß,3,Linke,-2,sehr sicher,5,sehr unsicher,-3.566855,.7859385,mittelmäßig,manchmal Risiken,ziemlich zufrieden,0,sehr sicher,-7,-1.566855,AfD,0
1774,FDP,38,1444,Realschule,m,sehr groß,3,FDP,-2,sehr sicher,4,sehr unsicher,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,ziemlich zufrieden,0,sehr sicher,-6,-1.7112367,AfD,0
1775,CDU/CSU,28,784,Realschule,m,groß,2,CDU/CSU,-2,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-3,-1.9824231,Grüne,0
1775,SPD,28,784,Realschule,m,groß,2,SPD,-2,ziemlich sicher,0,weder/noch,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-2,-.69868171,Grüne,0
1775,Grüne,28,784,Realschule,m,groß,2,Grüne,-2,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-.24356556,Grüne,1
1775,AfD,28,784,Realschule,m,groß,2,AfD,-2,ziemlich sicher,3,ziemlich sicher,3.1958568,.6836158,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-5,-5.195857,Grüne,0
1775,Linke,28,784,Realschule,m,groß,2,Linke,-2,ziemlich sicher,-4,sehr sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.566855,Grüne,0
1775,FDP,28,784,Realschule,m,groß,2,FDP,-2,ziemlich sicher,0,weder/noch,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.7112367,Grüne,0
1776,CDU/CSU,55,3025,Realschule,f,gering,0,CDU/CSU,-2,weder/noch,-3,weder/noch,-.017576899,1.1010672,weniger stark,Sicherheit,teils/ teils,-2,weder/noch,-1,-1.9824231,Grüne,0
1776,SPD,55,3025,Realschule,f,gering,0,SPD,-2,weder/noch,-3,weder/noch,-1.3013183,1.1161331,weniger stark,Sicherheit,teils/ teils,-2,weder/noch,-1,-.69868171,Grüne,0
1776,Grüne,55,3025,Realschule,f,gering,0,Grüne,-2,weder/noch,-3,weder/noch,-1.7564344,1.165725,weniger stark,Sicherheit,teils/ teils,-2,weder/noch,-1,-.24356556,Grüne,1
1776,AfD,55,3025,Realschule,f,gering,0,AfD,-2,weder/noch,4,ziemlich sicher,3.1958568,.6836158,weniger stark,Sicherheit,teils/ teils,-2,weder/noch,-6,-5.195857,Grüne,0
1776,Linke,55,3025,Realschule,f,gering,0,Linke,-2,weder/noch,-4,weder/noch,-3.566855,.7859385,weniger stark,Sicherheit,teils/ teils,-2,weder/noch,-2,-1.566855,Grüne,0
1776,FDP,55,3025,Realschule,f,gering,0,FDP,-2,weder/noch,-3,weder/noch,-.28876334,1.2912743,weniger stark,Sicherheit,teils/ teils,-2,weder/noch,-1,-1.7112367,Grüne,0
1780,CDU/CSU,36,1296,Abitur,m,sehr groß,2,CDU/CSU,-4,sehr sicher,2,sehr sicher,-.017576899,1.1010672,sehr stark,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-6,-3.9824231,Grüne,0
1780,SPD,36,1296,Abitur,m,sehr groß,2,SPD,-4,sehr sicher,-2,ziemlich sicher,-1.3013183,1.1161331,sehr stark,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-2,-2.6986818,Grüne,0
1780,Grüne,36,1296,Abitur,m,sehr groß,2,Grüne,-4,sehr sicher,-3,sehr sicher,-1.7564344,1.165725,sehr stark,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-1,-2.2435656,Grüne,1
1780,AfD,36,1296,Abitur,m,sehr groß,2,AfD,-4,sehr sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-9,-7.195857,Grüne,0
1780,Linke,36,1296,Abitur,m,sehr groß,2,Linke,-4,sehr sicher,-4,ziemlich sicher,-3.566855,.7859385,sehr stark,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,0,-.43314505,Grüne,0
1780,FDP,36,1296,Abitur,m,sehr groß,2,FDP,-4,sehr sicher,2,ziemlich sicher,-.28876334,1.2912743,sehr stark,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-6,-3.7112367,Grüne,0
1781,CDU/CSU,69,4761,Realschule,m,gering,2,CDU/CSU,0,ziemlich sicher,0,ziemlich unsicher,-.017576899,1.1010672,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,1,ziemlich unsicher,0,-.017576899,CDU/CSU,1
1781,SPD,69,4761,Realschule,m,gering,2,SPD,0,ziemlich sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,1,ziemlich unsicher,-2,-1.3013183,CDU/CSU,0
1781,Grüne,69,4761,Realschule,m,gering,2,Grüne,0,ziemlich sicher,-1,ziemlich unsicher,-1.7564344,1.165725,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,1,ziemlich unsicher,-1,-1.7564344,CDU/CSU,0
1781,AfD,69,4761,Realschule,m,gering,2,AfD,0,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,1,ziemlich unsicher,-5,-3.1958568,CDU/CSU,0
1781,Linke,69,4761,Realschule,m,gering,2,Linke,0,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,1,ziemlich unsicher,-5,-3.566855,CDU/CSU,0
1781,FDP,69,4761,Realschule,m,gering,2,FDP,0,ziemlich sicher,-3,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,unbedingte Sicherheit,ziemlich unzufrieden,1,ziemlich unsicher,-3,-.28876334,CDU/CSU,0
1782,CDU/CSU,51,2601,Abitur,m,groß,1,CDU/CSU,0,ziemlich sicher,0,weder/noch,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-.017576899,Grüne,0
1782,SPD,51,2601,Abitur,m,groß,1,SPD,0,ziemlich sicher,0,weder/noch,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-1.3013183,Grüne,0
1782,Grüne,51,2601,Abitur,m,groß,1,Grüne,0,ziemlich sicher,2,weder/noch,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.7564344,Grüne,1
1782,AfD,51,2601,Abitur,m,groß,1,AfD,0,ziemlich sicher,0,weder/noch,3.1958568,.6836158,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-3.1958568,Grüne,0
1782,Linke,51,2601,Abitur,m,groß,1,Linke,0,ziemlich sicher,1,ziemlich sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-1,-3.566855,Grüne,0
1782,FDP,51,2601,Abitur,m,groß,1,FDP,0,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-.28876334,Grüne,0
