i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
1962,58,m,Hauptschule,mittelmäßig,teils/ teils,gering,4,4,both right,2,-4,-4,0,0,Party B,yes,3364,4,4,4,4,same,yes,both right,Party A,-4,-4,0,0,-4,-4,0,0,Party A,yes,yes,-4,-4,-4,-4,both left,Party A,-4,-4,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,gering,2,2,weder/noch,-1,ziemlich unsicher,-1,ziemlich unsicher,-2,ziemlich unsicher,0,ziemlich sicher,sicher,-5,ziemlich sicher,1,ziemlich unsicher,mittel,manchmal Risiken,affin,-2,ziemlich unsicher,no,yes,AfD,no,no,no,no,no
1963,53,f,Hauptschule,ziemlich stark,sehr unzufrieden,sehr groß,-1,1,left/right,2,-1,-1,0,0,Party A,yes,2809,-4,-4,-4,-4,new,,both left,Party A,-4,-4,0,0,-4,-4,0,0,Party A,yes,yes,3,3,3,3,both right,Party B,-3,-3,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,groß,1,3,ziemlich sicher,-2,ziemlich sicher,-3,ziemlich sicher,-3,ziemlich sicher,0,sehr sicher,sicher,-1,ziemlich sicher,-3,ziemlich sicher,stark,manchmal Risiken,affin,-5,ziemlich sicher,,,AfD,yes,no,no,no,no
1964,33,f,Abitur,sehr stark,teils/ teils,groß,-3,-3,both right,2,-1,-1,0,0,Party A,yes,1089,-3,-3,-3,-3,same,no,both right,Party B,-1,-1,0,0,-1,-1,0,0,Party A,yes,no,-2,-2,-2,-2,both right,Party A,-2,-2,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-2,-5,-3,21,-2,-5,-3,21,-4,-9,B=non-position,Party A,yes,no,groß,0,3,ziemlich sicher,1,ziemlich sicher,0,ziemlich sicher,0,ziemlich sicher,-4,sehr sicher,sicher,-2,ziemlich sicher,0,ziemlich sicher,stark,manchmal Risiken,affin,1,ziemlich sicher,no,no,Linke,no,no,no,yes,no
1965,69,f,Realschule,mittelmäßig,ziemlich zufrieden,groß,-1,1,left/right,2,0,-2,-2,4,Party A,yes,4761,-2,2,2,-2,new,,left/right,Party A,-1,-3,-2,8,-3,-1,2,-8,Party A,yes,yes,0,0,0,0,both right,Party A,-1,-1,0,0,0,Party A,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,1,5,weder/noch,-1,ziemlich sicher,0,weder/noch,0,ziemlich sicher,-1,ziemlich sicher,sicher,-5,weder/noch,-1,ziemlich sicher,mittel,manchmal Risiken,affin,0,ziemlich unsicher,,,CDU/CSU,no,no,no,yes,no
1967,46,m,Hochschulstudium,mittelmäßig,teils/ teils,gering,-3,1,left/right,2,-3,-1,2,-8,Party B,yes,2116,-3,1,-3,1,same,no,left/right,Party B,-3,-1,2,-8,-3,-1,2,-8,Party B,yes,yes,-2,-2,-2,-2,both left,Party B,-2,-2,0,0,0,Party B,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,gering,2,4,ziemlich sicher,1,ziemlich sicher,-1,weder/noch,-2,weder/noch,0,sehr sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,mittel,Sicherheit,avers,0,weder/noch,no,no,,no,no,no,no,no
1968,41,f,Hauptschule,mittelmäßig,ziemlich unzufrieden,sehr gering,-2,0,both left,2,-6,-4,2,-20,Party B,yes,1681,-2,0,0,-2,same,no,both left,Party A,-6,-4,2,-20,-4,-6,-2,20,Party B,yes,no,0,0,0,0,both left,Party B,-4,-4,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both left,Party B,-6,-3,3,-27,-6,-3,3,-27,,,B=risky,Party B,yes,yes,gering,1,4,sehr sicher,-3,ziemlich sicher,-1,ziemlich sicher,-5,sehr sicher,4,sehr sicher,sicher,-5,sehr sicher,-4,sehr sicher,mittel,keine Vorlieben,neutral,-3,sehr sicher,no,no,AfD,no,no,no,yes,no
1971,48,m,Hochschulstudium,ziemlich stark,ziemlich zufrieden,groß,-1,3,both right,2,-1,-5,-4,24,Party A,yes,2304,-3,1,1,-3,new,,left/right,Party A,-1,-3,-2,8,-3,-1,2,-8,Party B,no,no,4,4,4,4,both right,Party A,-6,-6,0,0,0,Party B,no,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,0,-3,-3,9,0,-3,-3,9,,,B=precise,Party A,yes,no,groß,1,4,ziemlich sicher,2,ziemlich sicher,2,ziemlich sicher,-1,weder/noch,-2,sehr sicher,sicher,-4,ziemlich sicher,-2,ziemlich sicher,stark,Sicherheit,avers,1,ziemlich sicher,,,Grüne,no,no,no,no,no
1972,45,f,Hochschulstudium,weniger stark,ziemlich zufrieden,gering,2,4,both right,2,-4,-6,-2,20,Party A,yes,2025,-2,4,-2,4,new,,left/right,Party B,0,-6,-6,36,0,-6,-6,36,Party A,yes,no,-3,-3,-3,-3,both left,Party A,-1,-1,0,0,0,Party B,no,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=non-position,Party A,yes,no,gering,1,5,sehr sicher,-2,ziemlich sicher,-2,sehr sicher,-2,ziemlich sicher,-2,ziemlich sicher,sicher,-5,sehr sicher,-2,ziemlich sicher,gering,unbedingte Sicherheit,avers,-2,ziemlich sicher,,,CDU/CSU,no,no,no,yes,no
1973,18,f,Realschule,mittelmäßig,ziemlich zufrieden,groß,-4,3,left/right,2,-2,-5,-3,21,Party A,yes,324,-4,3,3,-4,same,no,left/right,Party A,-2,-5,-3,21,-5,-2,3,-21,Party A,yes,yes,2,2,2,2,both right,Party A,-4,-4,0,0,0,Party A,yes,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=non-position,Party A,yes,no,groß,2,5,sehr sicher,1,sehr unsicher,-2,ziemlich unsicher,-1,sehr unsicher,-2,weder/noch,unsicher,-5,sehr sicher,-1,sehr unsicher,mittel,manchmal Risiken,affin,-1,sehr unsicher,no,no,CDU/CSU,no,no,no,yes,no
1975,21,m,ohne,überhaupt nicht,sehr zufrieden,groß,-3,1,left/right,2,-2,-2,0,0,Party A,yes,441,-1,0,-1,0,new,,left/right,Party B,0,-1,-1,1,0,-1,-1,1,Party A,yes,no,3,3,3,3,both right,Party B,-4,-4,0,0,0,Party A,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,0,-1,sehr unsicher,-1,sehr unsicher,-1,sehr unsicher,-1,sehr unsicher,-1,sehr unsicher,unsicher,-1,sehr unsicher,-1,sehr unsicher,gering,unbedingte Sicherheit,avers,-1,weder/noch,,,,yes,no,yes,yes,no
1977,36,f,Realschule,überhaupt nicht,teils/ teils,gering,-2,0,both right,2,-1,-3,-2,8,Party A,yes,1296,-2,0,0,-2,same,no,both right,Party A,-1,-3,-2,8,-3,-1,2,-8,Party A,yes,yes,-4,-4,-4,-4,both left,Party A,-1,-1,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,,,,,both right,none,-1,-4,-3,15,-1,-4,-3,15,,,B=precise,Party A,yes,no,gering,0,5,sehr sicher,1,weder/noch,-3,weder/noch,-4,weder/noch,-3,sehr sicher,sicher,-4,weder/noch,-1,weder/noch,gering,manchmal Risiken,affin,-3,weder/noch,no,no,Grüne,no,no,no,yes,no
1978,57,f,Realschule,mittelmäßig,ziemlich zufrieden,gering,-1,4,left/right,2,0,-5,-5,25,Party A,yes,3249,1,3,1,3,new,,both right,Party B,-2,-4,-2,12,-2,-4,-2,12,Party A,yes,no,-1,-1,-1,-1,all tied,Party B,0,0,0,0,0,Party B,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,gering,1,0,weder/noch,3,ziemlich sicher,0,weder/noch,-3,ziemlich sicher,-1,ziemlich sicher,sicher,-2,weder/noch,-2,ziemlich sicher,mittel,Sicherheit,avers,-1,ziemlich sicher,,,Grüne,no,no,no,yes,no
1980,57,m,Hochschulstudium,sehr stark,ziemlich zufrieden,groß,-4,2,left/right,2,-4,-2,2,-12,Party A,no,3249,-2,4,4,-2,new,,left/right,Party A,-2,-4,-2,12,-4,-2,2,-12,Party A,yes,yes,1,1,1,1,both right,Party B,-1,-1,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,groß,0,4,sehr sicher,0,sehr sicher,0,sehr sicher,0,sehr sicher,0,sehr sicher,sicher,-4,sehr sicher,-2,sehr sicher,stark,Sicherheit,avers,0,sehr sicher,,,,yes,no,no,no,no
1981,60,f,Hauptschule,überhaupt nicht,teils/ teils,groß,-3,1,left/right,2,-2,-2,0,0,Party B,yes,3600,-3,1,-3,1,same,no,left/right,Party B,-2,-2,0,0,-2,-2,0,0,Party B,yes,yes,4,4,4,4,both right,Party A,-5,-5,0,0,0,Party B,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party B,no,yes,groß,2,5,sehr unsicher,1,ziemlich unsicher,2,weder/noch,0,weder/noch,-1,weder/noch,unsicher,3,sehr unsicher,2,ziemlich unsicher,gering,Sicherheit,avers,-1,ziemlich sicher,no,no,,no,yes,no,no,no
1983,59,f,Realschule,mittelmäßig,teils/ teils,gering,1,2,both right,2,-1,-2,-1,3,Party A,yes,3481,1,2,2,1,same,yes,both right,Party A,-1,-2,-1,3,-2,-1,1,-3,Party B,no,no,3,3,3,3,both right,Party B,-3,-3,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party B,yes,yes,gering,0,3,sehr sicher,1,sehr sicher,-1,ziemlich unsicher,-3,sehr sicher,0,ziemlich sicher,sicher,-3,ziemlich sicher,-1,weder/noch,mittel,Sicherheit,avers,-1,ziemlich sicher,yes,no,CDU/CSU,no,no,no,no,no
1984,38,m,Hauptschule,sehr stark,sehr zufrieden,sehr groß,3,4,both right,2,-3,-4,-1,7,Party A,yes,1444,0,3,0,3,new,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,Party A,yes,no,2,2,2,2,both right,Party A,-2,-2,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,0,0,weder/noch,1,sehr sicher,-2,ziemlich sicher,-2,sehr sicher,0,sehr sicher,sicher,-1,sehr sicher,1,ziemlich sicher,stark,häufig Risiken,affin,3,sehr sicher,,,AfD,no,no,yes,no,no
1985,47,f,Hauptschule,überhaupt nicht,sehr unzufrieden,sehr gering,-2,4,left/right,2,-1,-5,-4,24,Party B,no,2209,-2,4,-2,4,same,no,left/right,Party B,-1,-5,-4,24,-1,-5,-4,24,Party B,no,yes,1,1,1,1,both right,Party A,-2,-2,0,0,0,Party B,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party B,no,yes,gering,2,0,sehr unsicher,0,sehr unsicher,0,sehr unsicher,0,sehr unsicher,-1,sehr unsicher,unsicher,0,sehr unsicher,0,sehr unsicher,gering,keine Vorlieben,neutral,0,sehr unsicher,no,no,,no,yes,no,no,no
1986,32,m,Hochschulstudium,sehr stark,ziemlich zufrieden,groß,-1,0,both right,2,-2,-3,-1,5,Party A,yes,1024,-4,-4,-4,-4,new,,both left,Party A,-1,-1,0,0,-1,-1,0,0,Party A,yes,yes,-1,-1,-1,-1,both right,Party B,-2,-2,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=non-position,Party A,yes,no,groß,1,5,sehr sicher,3,sehr sicher,3,ziemlich sicher,-3,sehr sicher,-3,sehr sicher,sicher,-4,sehr sicher,-1,sehr sicher,stark,Sicherheit,avers,1,ziemlich sicher,,,Linke,no,no,no,yes,no
1987,21,f,Abitur,ziemlich stark,ziemlich zufrieden,gering,-3,0,left/right,2,-3,0,3,-9,Party B,yes,441,-3,0,0,-3,same,no,left/right,Party A,-3,0,3,-9,0,-3,-3,9,Party B,yes,no,-2,-2,-2,-2,both left,Party A,-2,-2,0,0,0,Party A,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,gering,1,2,ziemlich sicher,0,ziemlich sicher,1,ziemlich sicher,-1,ziemlich sicher,0,ziemlich sicher,sicher,-5,ziemlich sicher,-3,ziemlich sicher,stark,Sicherheit,avers,-2,ziemlich sicher,no,no,Grüne,no,no,no,yes,no
1989,60,m,Realschule,ziemlich stark,teils/ teils,groß,-4,-2,both left,2,-6,-4,2,-20,Party B,yes,3600,-3,2,-3,2,new,,left/right,Party B,-5,0,5,-25,-5,0,5,-25,Party B,yes,yes,0,0,0,0,both left,Party B,-2,-2,0,0,0,Party B,yes,0,4,4,0,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,both left,Party B,-4,-1,3,-15,-4,-1,3,-15,,,B=risky,Party B,yes,yes,groß,2,2,ziemlich sicher,1,ziemlich sicher,4,ziemlich sicher,-2,ziemlich sicher,2,ziemlich sicher,sicher,-2,ziemlich sicher,-2,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,,,FDP,no,yes,no,yes,yes
1990,62,f,Hauptschule,ziemlich stark,ziemlich zufrieden,gering,-4,3,left/right,2,-1,-6,-5,35,Party A,yes,3844,-4,3,-4,3,same,no,left/right,Party B,-1,-6,-5,35,-1,-6,-5,35,Party A,yes,no,-4,-4,-4,-4,both left,Party B,-1,-1,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,,,,,both right,none,-1,-4,-3,15,-1,-4,-3,15,,,B=precise,Party A,yes,no,gering,0,5,ziemlich sicher,0,weder/noch,0,weder/noch,0,weder/noch,-3,ziemlich sicher,sicher,-5,weder/noch,-1,weder/noch,stark,Sicherheit,avers,-2,weder/noch,no,no,,no,no,no,yes,no
1991,70,f,Realschule,mittelmäßig,ziemlich zufrieden,groß,-1,2,left/right,2,-1,-2,-1,3,Party A,yes,4900,-1,2,2,-1,new,,left/right,Party A,-1,-2,-1,3,-2,-1,1,-3,Party A,yes,yes,-3,-3,-3,-3,both left,Party A,-3,-3,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,2,5,sehr sicher,0,ziemlich sicher,0,ziemlich sicher,-1,ziemlich sicher,0,ziemlich sicher,sicher,-3,ziemlich sicher,-1,ziemlich sicher,mittel,Sicherheit,avers,0,ziemlich sicher,,,Grüne,yes,no,no,no,no
1992,59,f,Hochschulstudium,mittelmäßig,ziemlich zufrieden,gering,-4,4,left/right,2,-4,-4,0,0,Party B,yes,3481,-4,4,4,-4,same,no,left/right,Party A,-4,-4,0,0,-4,-4,0,0,Party B,yes,no,3,3,3,3,both right,Party B,-3,-3,0,0,0,Party B,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,gering,1,4,ziemlich sicher,0,ziemlich sicher,0,ziemlich sicher,-3,ziemlich sicher,0,ziemlich sicher,sicher,-5,sehr sicher,-3,ziemlich sicher,mittel,Sicherheit,avers,0,ziemlich sicher,no,no,CDU/CSU,no,yes,no,yes,no
1994,66,f,Hauptschule,mittelmäßig,ziemlich zufrieden,groß,-3,0,left/right,2,-2,-1,1,-3,Party A,no,4356,-2,2,-2,2,new,,left/right,Party B,-1,-3,-2,8,-1,-3,-2,8,Party A,yes,no,-3,-3,-3,-3,both left,Party A,-2,-2,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,1,5,ziemlich sicher,2,ziemlich sicher,1,ziemlich sicher,2,ziemlich sicher,-1,ziemlich sicher,sicher,4,ziemlich sicher,0,ziemlich sicher,mittel,manchmal Risiken,affin,0,ziemlich sicher,,,FDP,yes,no,no,no,no
1995,35,f,Abitur,ziemlich stark,sehr zufrieden,sehr groß,-2,2,left/right,2,-2,-2,0,0,Party B,yes,1225,-3,4,-3,4,new,,left/right,Party B,-3,-4,-1,7,-3,-4,-1,7,Party A,yes,no,3,3,3,3,both right,Party A,-3,-3,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,groß,2,5,sehr sicher,0,sehr sicher,-1,sehr sicher,-4,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-3,sehr sicher,stark,Sicherheit,avers,-1,sehr sicher,,,CDU/CSU,no,no,no,no,no
1997,46,m,Realschule,ziemlich stark,teils/ teils,gering,-1,2,left/right,2,-1,-2,-1,3,Party B,no,2116,-1,2,-1,2,new,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party B,no,yes,-1,-1,-1,-1,both left,Party B,-1,-1,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,gering,3,2,sehr sicher,-2,sehr sicher,0,sehr sicher,-4,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-3,sehr sicher,stark,manchmal Risiken,affin,-3,sehr sicher,,,,no,no,no,no,no
1998,22,f,Realschule,sehr stark,teils/ teils,groß,3,4,both right,2,-8,-9,-1,17,Party A,yes,484,3,4,4,3,same,no,both right,Party A,-8,-9,-1,17,-9,-8,1,-17,Party A,yes,yes,-4,-4,-4,-4,both right,Party A,-1,-1,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,,,,,both right,none,-3,-6,-3,27,-3,-6,-3,27,,,B=precise,Party A,yes,no,groß,0,5,sehr sicher,1,ziemlich sicher,0,weder/noch,-4,sehr sicher,-5,sehr sicher,sicher,-5,sehr sicher,-2,ziemlich sicher,stark,unbedingte Sicherheit,avers,0,ziemlich sicher,no,no,Linke,no,no,no,yes,no
2001,62,m,Hauptschule,weniger stark,ziemlich unzufrieden,groß,-4,1,left/right,2,-1,-4,-3,15,Party A,yes,3844,-4,1,1,-4,same,no,left/right,Party A,-1,-4,-3,15,-4,-1,3,-15,Party A,yes,yes,-2,-2,-2,-2,both right,Party B,-1,-1,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both right,Party B,-1,-4,-3,15,-1,-4,-3,15,,,B=risky,Party A,yes,no,groß,1,5,ziemlich sicher,1,ziemlich sicher,0,ziemlich unsicher,0,ziemlich unsicher,-3,sehr sicher,sicher,-4,ziemlich sicher,-1,ziemlich sicher,gering,Sicherheit,avers,1,ziemlich sicher,no,no,Linke,no,no,no,yes,no
2002,50,f,Realschule,weniger stark,sehr zufrieden,groß,-1,0,left/right,2,-1,0,1,-1,Party A,no,2500,1,1,1,1,new,,both right,Party B,-1,-1,0,0,-1,-1,0,0,Party B,yes,yes,0,0,0,0,all tied,Party A,0,0,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,groß,3,4,ziemlich sicher,1,ziemlich sicher,1,ziemlich sicher,-2,ziemlich sicher,0,sehr sicher,sicher,-2,ziemlich sicher,0,ziemlich sicher,gering,Sicherheit,avers,0,ziemlich sicher,,,,no,no,no,no,no
2003,59,m,Hauptschule,überhaupt nicht,ziemlich unzufrieden,sehr gering,-2,2,left/right,2,-3,-1,2,-8,Party B,yes,3481,0,4,0,4,new,,left/right,Party B,-1,-3,-2,8,-1,-3,-2,8,Party A,yes,no,1,1,1,1,all tied,Party B,0,0,0,0,0,Party B,yes,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=internal conflict,Party B,yes,yes,gering,2,0,weder/noch,-1,weder/noch,-1,weder/noch,-5,ziemlich sicher,1,ziemlich sicher,sicher,-5,ziemlich sicher,-1,weder/noch,gering,manchmal Risiken,affin,-2,ziemlich sicher,,,AfD,no,no,no,yes,no
2005,56,m,Hauptschule,sehr stark,ziemlich zufrieden,groß,1,3,left/right,2,0,-2,-2,4,Party A,yes,3136,1,3,3,1,same,no,left/right,Party A,0,-2,-2,4,-2,0,2,-4,Party A,yes,yes,4,4,4,4,both right,Party B,-3,-3,0,0,0,Party B,yes,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=non-position,Party B,yes,yes,groß,2,4,sehr sicher,1,ziemlich sicher,-1,ziemlich sicher,-2,ziemlich sicher,1,sehr sicher,sicher,-2,ziemlich sicher,-1,ziemlich sicher,stark,keine Vorlieben,neutral,0,ziemlich sicher,no,no,Grüne,no,no,no,yes,yes
2006,63,m,Hauptschule,ziemlich stark,ziemlich zufrieden,groß,-3,-2,both left,2,-3,-2,1,-5,Party B,yes,3969,3,3,3,3,new,,both right,Party B,-3,-3,0,0,-3,-3,0,0,Party B,yes,yes,2,2,2,2,both right,Party B,-2,-2,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,groß,3,5,sehr sicher,3,ziemlich sicher,-2,ziemlich sicher,1,ziemlich sicher,0,sehr sicher,sicher,-4,sehr sicher,-2,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,CDU/CSU,no,yes,no,yes,yes
2007,62,m,Hauptschule,ziemlich stark,ziemlich zufrieden,groß,1,3,both right,2,-3,-5,-2,16,Party A,yes,3844,1,3,3,1,same,no,both right,Party A,-3,-5,-2,16,-5,-3,2,-16,Party A,yes,yes,-1,-1,-1,-1,both right,Party A,-1,-1,0,0,0,Party A,yes,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,,,,,left/right,none,0,-3,-3,9,0,-3,-3,9,,,B=precise,Party A,yes,no,groß,1,5,sehr sicher,1,sehr sicher,2,ziemlich sicher,1,ziemlich sicher,-2,ziemlich sicher,sicher,-4,sehr sicher,-3,sehr sicher,stark,Sicherheit,avers,-1,ziemlich sicher,no,no,SPD,no,no,no,yes,no
2008,54,m,Realschule,mittelmäßig,ziemlich zufrieden,groß,-1,4,left/right,2,-4,-1,3,-15,Party B,yes,2916,-1,4,4,-1,same,no,left/right,Party A,-4,-1,3,-15,-1,-4,-3,15,Party B,yes,no,1,1,1,1,both left,Party B,-2,-2,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,3,0,,Party B,-5,-2,3,-21,-5,-2,3,-21,0,-3,B=non-position,Party A,no,no,groß,1,-4,ziemlich sicher,1,ziemlich sicher,2,ziemlich sicher,-4,ziemlich sicher,3,ziemlich sicher,sicher,-4,ziemlich sicher,-2,ziemlich sicher,mittel,Sicherheit,avers,2,ziemlich sicher,no,no,CDU/CSU,no,no,no,no,no
2009,56,m,Hauptschule,weniger stark,ziemlich unzufrieden,gering,-4,1,both left,2,-6,-1,5,-35,Party A,no,3136,-4,1,1,-4,same,no,both left,Party A,-6,-1,5,-35,-1,-6,-5,35,Party A,no,yes,3,3,3,3,both right,Party A,-1,-1,0,0,0,Party A,yes,0,4,0,4,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,both left,none,-4,-1,3,-15,-4,-1,3,-15,,,B=precise,Party A,no,no,gering,3,3,weder/noch,5,ziemlich unsicher,2,weder/noch,0,ziemlich unsicher,2,weder/noch,unsicher,3,ziemlich sicher,0,weder/noch,gering,manchmal Risiken,affin,0,ziemlich sicher,no,no,Grüne,yes,no,no,no,no
