i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
424,60,0,4,3,3,3,-2,-2,1,2,-2,-2,0,0,1,1,3600,1,2,2,1,2,,2,0,-1,-2,-1,3,-2,-1,1,-3,0,1,1,3,3,3,3,2,1,-3,-3,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,2,5,0,1,0,2,1,0,0,0,0,0,-5,0,-1,0,2,3,2,1,1,,,1,0,0,0,1,1
425,30,0,3,0,2,0,-2,3,3,2,-2,-3,-1,5,0,1,900,-2,4,4,-2,2,,3,0,-2,-4,-2,12,-4,-2,2,-12,0,1,1,-2,-2,-2,-2,1,1,-2,-2,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,0,1,5,1,0,0,0,2,0,0,0,0,0,-5,2,0,0,0,4,2,0,2,,,2,0,0,0,0,0
427,42,0,2,4,1,0,1,1,4,2,0,0,0,0,1,1,1764,-4,2,2,-4,2,,3,0,-5,-1,4,-24,-1,-5,-4,24,1,1,0,-4,-4,-4,-4,1,1,-5,-5,0,0,0,1,1,-1,3,-1,3,3,0,-2,-2,0,0,0,1,0,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,0,1,4,1,-3,1,1,2,-2,2,1,1,0,-3,1,-1,1,2,1,0,-3,1,,,,0,1,0,1,0
428,50,1,3,2,2,2,-4,-4,1,2,-3,-3,0,0,0,1,2500,0,2,0,2,2,,2,1,-1,-3,-2,8,-1,-3,-2,8,0,1,0,4,4,4,4,2,1,-5,-5,0,0,0,0,0,-3,1,1,-3,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,1,0,1,1,1,-3,1,-1,2,0,1,-1,2,-1,2,1,-2,2,-1,2,1,2,1,0,1,,,2,0,0,0,0,0
430,36,1,3,4,0,1,-3,3,3,2,-6,0,6,-36,1,1,1296,-3,3,-3,3,1,0,3,1,-6,0,6,-36,-6,0,6,-36,1,1,1,-1,-1,-1,-1,1,0,-4,-4,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,,,,,1,2,-5,-2,3,-21,-5,-2,3,-21,,,1,1,1,0,0,0,2,1,2,1,0,1,-3,1,3,1,0,-4,1,0,1,2,1,0,-4,1,0,0,4,0,0,0,1,0
431,50,0,2,3,2,2,1,1,2,2,-1,-1,0,0,0,1,2500,1,1,1,1,1,0,2,0,-1,-1,0,0,-1,-1,0,0,0,1,1,1,1,1,1,2,0,-1,-1,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,1,3,2,1,0,1,1,1,-1,1,0,1,0,-4,1,-1,1,2,2,1,0,1,0,0,,1,0,0,0,0
433,50,0,2,2,2,1,2,2,2,2,-2,-2,0,0,1,1,2500,2,2,2,2,1,1,2,1,-2,-2,0,0,-2,-2,0,0,0,1,0,-3,-3,-3,-3,1,1,-3,-3,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,0,0,1,2,0,2,2,2,2,2,0,2,1,1,2,2,2,1,2,1,0,2,1,0,1,0,0,1,0,0
434,64,0,2,2,3,2,-4,-3,1,2,-2,-1,1,-3,1,1,4096,-3,-2,-3,-2,2,,3,1,-1,0,1,-1,-1,0,1,-1,1,1,1,-1,-1,-1,-1,2,1,-1,-1,0,0,0,1,1,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,4,0,1,0,1,1,5,0,2,0,0,0,0,0,-2,0,0,-3,0,-1,0,1,3,2,0,1,,,3,0,0,0,1,0
436,36,0,4,2,1,0,-2,0,1,2,-7,-5,2,-24,1,1,1296,-2,0,0,-2,1,0,1,0,-7,-5,2,-24,-5,-7,-2,24,1,1,0,-4,-4,-4,-4,1,1,-9,-9,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,,,,,1,2,-7,-4,3,-33,-7,-4,3,-33,,,1,1,1,0,0,0,5,0,-5,0,-5,0,-1,0,5,0,0,-1,0,-5,0,1,0,0,-1,0,0,0,4,0,0,0,1,0
437,50,1,2,2,3,3,-3,4,2,2,-1,-8,-7,63,0,1,2500,-2,3,-2,3,2,,2,1,-2,-7,-5,45,-2,-7,-5,45,0,1,0,3,3,3,3,2,0,-7,-7,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-2,-5,-3,21,-2,-5,-3,21,,,2,0,1,0,1,0,5,0,-4,1,-4,1,-4,1,-4,0,0,-4,0,-4,1,1,4,2,-3,1,,,6,0,0,0,1,0
438,37,0,1,2,3,2,-2,4,3,2,-2,-4,-2,12,0,1,1369,-2,4,-2,4,1,0,3,1,-2,-4,-2,12,-2,-4,-2,12,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,1,1,0,1,2,5,0,1,1,-1,1,0,1,0,1,0,-2,1,1,1,1,3,2,0,1,0,0,1,0,0,0,1,0
439,66,0,1,2,2,1,-4,4,3,2,-4,-4,0,0,0,1,4356,-4,4,-4,4,1,0,3,1,-4,-4,0,0,-4,-4,0,0,0,1,0,2,2,2,2,2,1,-2,-2,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,0,1,5,0,-1,1,1,1,0,1,0,2,1,-3,0,0,1,1,3,2,0,0,0,0,1,0,0,0,0,0
442,31,0,4,4,4,3,-3,2,1,2,-6,-1,5,-35,1,1,961,-3,2,-3,2,1,0,1,1,-6,-1,5,-35,-6,-1,5,-35,1,1,1,-4,-4,-4,-4,1,0,-7,-7,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,,,,,1,2,-5,-2,3,-21,-5,-2,3,-21,,,1,0,0,0,1,1,5,0,4,0,0,0,-4,0,3,1,0,-3,0,-1,0,2,1,0,1,0,0,0,3,0,0,0,0,0
443,29,1,4,2,2,2,-3,-3,1,2,-4,-4,0,0,0,1,841,-2,4,4,-2,2,,3,0,-3,-3,0,0,-3,-3,0,0,0,1,1,-4,-4,-4,-4,1,1,-5,-5,0,0,0,0,0,-1,3,-1,3,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-3,0,3,-9,-3,0,3,-9,,,2,0,0,0,1,2,3,1,0,1,1,1,-4,1,1,1,0,-5,0,-2,1,1,3,2,0,2,,,,1,0,0,0,0
444,67,1,1,3,2,1,0,0,4,2,0,0,0,0,0,1,4489,-1,1,-1,1,2,,3,1,-1,-1,0,0,-1,-1,0,0,0,1,0,1,1,1,1,2,0,-1,-1,0,0,0,0,1,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,0,1,5,4,0,2,-1,1,-1,1,0,1,0,0,1,0,3,2,3,2,0,1,,,5,1,0,0,0,0
445,40,1,2,2,3,2,-4,3,3,2,-3,-4,-1,7,0,1,1600,-4,3,3,-4,1,0,3,0,-3,-4,-1,7,-4,-3,1,-7,0,1,1,3,3,3,3,2,1,-4,-4,0,0,0,1,1,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,0,1,0,1,2,0,1,-2,1,1,1,-2,2,-1,1,0,2,1,-2,1,1,2,1,-3,1,0,0,2,0,0,0,1,0
446,47,1,4,4,3,3,-1,4,2,2,-2,-7,-5,45,0,1,2209,-1,4,4,-1,1,0,2,0,-2,-7,-5,45,-7,-2,5,-45,0,1,1,2,2,2,2,2,0,-5,-5,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,4,0,1,0,1,0,5,0,2,1,3,1,-2,0,-3,0,0,-4,0,-1,0,2,1,0,-2,1,0,0,2,0,0,0,1,0
447,37,0,1,3,0,2,1,1,2,2,-3,-3,0,0,0,1,1369,2,3,3,2,2,,2,0,-4,-5,-1,9,-5,-4,1,-9,0,1,1,0,0,0,0,2,1,-2,-2,0,0,0,1,1,-4,0,-4,0,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,0,-3,-3,9,0,-3,-3,9,,,1,0,1,0,1,2,2,1,4,1,-2,1,0,1,-2,1,0,-4,1,1,1,2,1,0,4,0,,,,0,0,0,1,0
449,41,0,2,3,3,2,-4,-2,1,2,-3,-1,2,-8,0,0,1681,-4,4,-4,4,2,,3,1,-3,-5,-2,16,-3,-5,-2,16,0,1,0,-2,-2,-2,-2,1,0,-1,-1,0,0,0,0,1,-3,1,1,-3,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,1,1,5,0,2,0,0,0,-3,0,-1,1,0,-5,0,-2,0,2,2,1,1,0,,,,1,0,0,0,0
450,51,0,1,2,2,1,-2,4,3,2,-3,-3,0,0,1,1,2601,-2,4,4,-2,1,0,3,0,-3,-3,0,0,-3,-3,0,0,1,1,0,-3,-3,-3,-3,1,0,-4,-4,0,0,0,1,0,-1,3,-1,3,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,4,0,0,0,0,0,4,2,0,2,-1,2,0,2,1,1,0,-4,2,-1,2,1,2,1,0,2,0,0,,0,0,1,0,0
451,62,0,1,2,3,2,-2,0,3,2,-2,0,2,-4,1,1,3844,1,1,1,1,2,,2,0,-1,-1,0,0,-1,-1,0,0,0,1,1,-2,-2,-2,-2,1,1,-2,-2,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,3,0,3,0,1,0,2,0,2,0,1,0,0,2,0,2,1,1,0,0,2,,,,0,0,0,1,1
452,49,1,2,3,3,2,1,4,2,2,-1,-4,-3,15,0,1,2401,-1,2,-1,2,2,,3,1,-1,-2,-1,3,-1,-2,-1,3,0,1,0,-1,-1,-1,-1,1,1,-1,-1,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,1,0,-5,1,0,1,0,1,-2,1,0,1,0,-3,2,-1,1,2,1,0,0,1,,,1,1,0,1,0,0
453,22,0,4,4,3,3,-2,0,2,2,-1,-3,-2,8,0,1,484,-1,-1,-1,-1,2,,2,1,-2,-2,0,0,-2,-2,0,0,0,1,0,1,1,1,1,2,0,-4,-4,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,4,0,1,0,1,0,5,0,1,0,0,3,-3,1,-3,1,0,-5,0,-2,0,2,3,2,1,0,,,3,0,0,0,1,0
454,55,0,2,2,2,2,-3,-1,3,2,-2,0,2,-4,0,0,3025,-3,-1,-1,-3,1,0,3,0,-2,0,2,-4,0,-2,-2,4,0,0,1,2,2,2,2,2,1,-3,-3,0,0,0,0,0,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,-1,-2,-1,3,-1,-2,-1,3,,,1,0,1,0,1,2,5,1,2,1,1,1,-1,1,-1,2,1,-5,1,0,1,1,3,2,0,2,0,0,2,1,0,0,0,0
455,58,0,1,1,1,1,1,2,3,2,-1,0,1,-1,0,0,3364,1,2,1,2,1,0,3,1,-1,0,1,-1,-1,0,1,-1,0,0,0,-3,-3,-3,-3,1,1,-5,-5,0,0,0,0,0,0,4,4,0,3,1,-2,-2,0,0,0,0,0,-2,1,,,,,1,2,-4,-1,3,-15,-4,-1,3,-15,,,1,0,0,0,0,0,2,1,0,1,-2,1,-4,1,2,1,0,-3,1,-2,2,0,3,2,2,1,0,0,4,1,0,1,0,0
456,36,1,2,2,2,2,-1,-1,4,2,0,0,0,0,0,1,1296,-1,-1,-1,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,2,1,-4,-4,0,0,0,1,1,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,0,1,0,1,3,5,0,1,0,0,1,-3,0,-1,0,0,-5,0,-1,0,1,3,2,-1,1,0,0,,0,0,0,1,0
458,46,0,4,3,3,2,0,4,2,2,-3,-7,-4,40,0,1,2116,0,0,0,0,2,,2,1,-3,-3,0,0,-3,-3,0,0,1,1,1,0,0,0,0,2,1,-3,-3,0,0,0,1,1,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,3,0,1,0,1,2,4,0,2,0,2,0,-2,0,-3,1,0,-4,0,-1,0,2,4,2,0,1,,,3,0,0,0,1,0
459,51,0,1,4,3,2,-1,3,3,2,-3,-1,2,-8,1,1,2601,-3,1,-3,1,2,,1,1,-5,-1,4,-24,-5,-1,4,-24,1,1,1,4,4,4,4,2,0,-2,-2,0,0,0,0,1,0,4,4,0,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,1,2,-4,-1,3,-15,-4,-1,3,-15,,,1,1,1,0,1,2,3,0,1,0,1,0,-5,0,2,0,0,-5,0,-2,0,2,3,2,0,0,,,4,0,0,0,1,0
460,60,0,1,2,2,1,0,2,3,2,0,-2,-2,4,0,1,3600,0,2,2,0,1,1,3,0,0,-2,-2,4,-2,0,2,-4,1,0,0,1,1,1,1,2,0,-1,-1,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,0,1,-5,0,-3,1,0,2,0,1,0,1,0,-5,0,2,1,1,2,1,0,2,1,0,,0,0,0,0,0
461,63,0,1,2,3,2,-4,-3,1,2,-3,-2,1,-5,0,0,3969,-2,3,3,-2,2,,3,0,-1,-4,-3,15,-4,-1,3,-15,1,0,0,3,3,3,3,2,0,-4,-4,0,0,0,0,1,-3,1,-3,1,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,1,1,-5,4,0,1,-5,4,-5,4,-1,2,1,-5,4,0,1,1,2,1,3,2,,,1,0,0,0,0,0
462,50,0,4,4,3,2,-4,-2,1,2,-7,-5,2,-24,1,1,2500,-4,-2,-2,-4,1,0,1,0,-7,-5,2,-24,-5,-7,-2,24,1,1,0,2,2,2,2,1,0,-1,-1,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,-2,1,3,0,,1,-5,-2,3,-21,-5,-2,3,-21,0,-3,3,1,1,1,1,0,4,0,2,0,2,0,-5,0,3,1,0,-5,0,-3,0,2,3,2,1,1,0,0,1,0,0,0,1,0
464,49,1,3,3,0,1,-4,4,2,2,-1,-9,-8,80,0,1,2401,-4,4,4,-4,1,0,2,0,-1,-9,-8,80,-9,-1,8,-80,0,1,1,-2,-2,-2,-2,2,1,-3,-3,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,,,,,2,2,-3,-6,-3,27,-3,-6,-3,27,,,1,0,1,0,0,0,5,0,3,0,0,0,2,0,-5,0,0,-5,0,1,0,2,3,2,1,0,0,0,5,0,0,0,1,0
465,44,1,4,3,3,3,-3,3,3,2,-3,-3,0,0,0,1,1936,1,1,1,1,2,,2,1,-1,-1,0,0,-1,-1,0,0,1,1,1,2,2,2,2,2,0,-2,-2,0,0,0,0,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,1,3,5,0,0,1,-2,2,-1,1,0,1,0,-4,1,1,1,2,3,2,2,2,,,1,0,0,0,1,1
466,67,1,1,2,2,2,-3,0,3,2,-3,0,3,-9,1,1,4489,-3,0,0,-3,1,0,3,0,-3,0,3,-9,0,-3,-3,9,1,1,0,-1,-1,-1,-1,1,0,-1,-1,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,0,5,1,0,3,0,3,0,3,0,2,1,-3,1,1,3,1,3,2,0,2,0,0,2,0,1,0,1,0
468,50,0,4,3,2,1,2,3,2,2,-1,-2,-1,3,0,1,2500,0,4,0,4,2,,3,1,-1,-3,-2,8,-1,-3,-2,8,0,1,0,0,0,0,0,1,1,-1,-1,0,0,0,1,1,-1,3,3,-1,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,3,0,0,0,0,1,5,1,-1,1,1,1,-1,1,1,1,0,-5,0,-5,0,2,3,2,-1,1,,,,0,0,0,0,0
469,43,0,4,4,0,2,-2,2,3,2,-2,-2,0,0,1,1,1849,-3,0,0,-3,2,,3,0,-3,0,3,-9,0,-3,-3,9,1,1,0,-3,-3,-3,-3,1,1,-3,-3,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,1,2,1,0,-2,0,0,0,-5,0,0,0,0,-5,0,-3,0,2,3,2,-2,0,,,4,0,1,0,1,0
470,42,1,2,2,2,3,-4,4,3,2,-5,-3,2,-16,0,0,1764,-4,4,-4,4,1,0,3,1,-5,-3,2,-16,-5,-3,2,-16,0,0,0,4,4,4,4,2,0,-3,-3,0,0,0,0,1,-1,3,-1,3,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,3,0,0,0,1,2,3,1,0,1,-1,1,-3,2,1,1,0,-4,1,0,1,1,3,2,0,1,0,0,6,1,0,0,0,0
471,29,0,1,0,2,1,-1,0,1,2,-6,-5,1,-11,1,1,841,-1,0,-1,0,1,0,1,1,-6,-5,1,-11,-6,-5,1,-11,1,1,1,1,1,1,1,1,1,-4,-4,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,5,0,,1,-7,-4,3,-33,-7,-4,3,-33,0,-5,3,1,1,1,0,0,5,0,1,3,-2,3,0,3,5,0,0,-2,3,1,3,0,1,0,0,3,0,0,4,0,0,0,1,0
473,36,1,2,1,2,1,-1,1,3,2,-1,-1,0,0,1,1,1296,-1,1,-1,1,1,0,3,1,-1,-1,0,0,-1,-1,0,0,1,1,1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,0,1,4,2,0,1,4,1,0,2,0,1,0,-5,1,0,1,0,2,1,0,2,0,0,1,0,1,0,1,0
474,63,0,1,2,4,2,-1,3,3,2,-1,-3,-2,8,0,1,3969,2,4,4,2,2,,2,0,-2,-4,-2,12,-4,-2,2,-12,0,1,1,-4,-4,-4,-4,1,0,-4,-4,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,1,-5,0,0,0,-3,2,5,0,0,0,0,-5,1,-5,0,1,3,2,-5,3,,,,0,0,0,0,0
475,28,0,2,2,1,1,-4,1,3,2,-4,-1,3,-15,1,1,784,3,3,3,3,2,,2,0,-3,-3,0,0,-3,-3,0,0,0,1,1,3,3,3,3,2,0,-3,-3,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,0,2,5,0,-1,0,1,1,-2,0,0,0,0,-5,0,-4,0,1,2,1,-2,0,,,6,0,0,0,1,0
476,20,1,3,3,3,2,2,4,2,2,-4,-6,-2,20,0,1,400,2,4,2,4,1,0,2,1,-4,-6,-2,20,-4,-6,-2,20,0,1,0,-3,-3,-3,-3,1,1,-1,-1,0,0,0,1,1,-4,0,0,-4,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,3,0,1,0,1,2,5,0,-5,1,-4,0,-2,1,-2,1,0,-5,0,-1,0,2,1,0,-1,0,0,0,2,0,0,0,1,0
477,70,1,1,4,2,3,-2,3,2,2,-1,-6,-5,35,0,1,4900,-4,-3,-4,-3,2,,3,1,-1,0,1,-1,-1,0,1,-1,0,0,0,4,4,4,4,2,1,-7,-7,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,3,0,1,0,1,0,5,0,1,1,0,1,-3,0,-3,1,0,-5,0,-2,1,2,3,2,0,1,,,2,0,0,0,0,0
478,50,1,4,1,3,1,-3,0,3,2,-2,-1,1,-3,1,1,2500,-3,0,0,-3,1,0,3,0,-2,-1,1,-3,-1,-2,-1,3,1,1,0,1,1,1,1,2,0,-2,-2,0,0,0,1,0,-3,1,-3,1,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,0,1,0,0,0,4,1,2,1,0,1,-3,1,-1,1,0,-5,0,-1,1,0,1,0,-1,1,0,0,,0,0,1,1,0
479,50,1,1,2,0,0,-3,0,3,2,-3,0,3,-9,1,1,2500,-2,-2,-2,-2,2,,1,0,-2,-2,0,0,-2,-2,0,0,1,1,0,-2,-2,-2,-2,1,1,-2,-2,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,1,1,0,0,2,0,0,-5,0,5,0,-5,0,0,0,0,5,0,-5,0,1,0,0,-5,0,,,4,0,1,0,1,0
480,68,0,1,3,3,2,-4,2,3,2,-2,-4,-2,12,0,1,4624,-4,2,2,-4,1,0,3,0,-2,-4,-2,12,-4,-2,2,-12,0,1,1,-2,-2,-2,-2,4,0,0,0,0,0,0,0,1,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,,,3,1,0,-3,-3,9,0,-3,-3,9,,,2,0,1,0,1,1,5,0,2,0,1,1,-1,1,-2,0,0,-3,1,-2,0,2,3,2,2,1,0,0,2,0,0,0,1,0
481,46,0,4,4,3,2,-4,2,3,2,-1,-5,-4,24,0,1,2116,-4,2,-4,2,1,0,3,1,-1,-5,-4,24,-1,-5,-4,24,0,1,0,2,2,2,2,2,0,-5,-5,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,4,0,1,0,1,0,4,1,-3,0,0,1,0,1,-3,0,0,-4,0,-2,1,2,3,2,-1,1,0,0,5,0,0,0,1,0
483,35,0,2,1,3,2,-3,2,3,2,-1,-4,-3,15,0,1,1225,-1,0,-1,0,2,,2,1,-1,-2,-1,3,-1,-2,-1,3,0,1,0,0,0,0,0,2,0,-2,-2,0,0,0,1,0,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,3,0,1,0,1,0,4,1,1,1,0,1,-1,1,-2,1,0,-2,1,-1,1,0,3,2,-1,1,,,,0,0,1,1,0
484,20,1,3,2,3,1,-1,3,3,2,0,-4,-4,16,0,1,400,-4,2,-4,2,2,,3,1,-3,-3,0,0,-3,-3,0,0,1,1,1,0,0,0,0,2,1,-1,-1,0,0,0,1,1,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,-1,-2,-1,3,-1,-2,-1,3,,,1,0,1,0,0,3,4,0,-2,1,-2,1,-3,1,-1,1,0,-5,0,-1,2,1,1,0,-2,1,,,1,0,0,0,1,0
485,45,1,2,1,2,1,1,2,2,2,-1,-2,-1,3,0,1,2025,1,2,2,1,1,1,2,0,-1,-2,-1,3,-2,-1,1,-3,1,0,0,-3,-3,-3,-3,1,1,-3,-3,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,0,0,-1,0,0,1,-2,3,-1,3,0,0,0,-2,3,1,2,0,1,0,-1,1,1,0,1,0,0,1,0,0
486,57,0,2,2,1,2,-3,3,3,2,-3,-3,0,0,0,1,3249,1,2,1,2,2,,2,1,-1,-2,-1,3,-1,-2,-1,3,0,1,0,-1,-1,-1,-1,1,0,-1,-1,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,0,2,2,-3,1,0,2,1,1,0,0,0,-3,1,-2,1,1,2,1,-3,1,,,,0,0,0,1,0
487,42,0,4,3,2,2,-3,-2,1,2,-5,-4,1,-9,1,1,1764,-3,-2,-2,-3,1,0,1,0,-5,-4,1,-9,-4,-5,-1,9,1,1,0,1,1,1,1,1,1,-1,-1,0,0,0,1,1,0,4,0,4,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,,,1,1,-4,-1,3,-15,-4,-1,3,-15,,,2,1,1,1,1,1,1,0,1,1,1,0,-5,0,2,1,0,-5,0,-3,0,2,1,0,-3,0,0,0,6,0,1,0,1,0
