i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
2038,5,24,576,3,1,3,0,Linke,-1,1,-4,1,-3.566855,.7859385,3,1,3,0,1,-3,-2.566855,3,0
2038,6,24,576,3,1,3,0,FDP,-1,1,1,3,-.28876334,1.2912743,3,1,3,0,1,-2,-.71123666,3,0
2039,1,61,3721,2,0,2,0,CDU/CSU,0,3,0,3,-.017576899,1.1010672,2,4,1,-3,2,0,-.017576899,4,0
2039,2,61,3721,2,0,2,0,SPD,0,3,-4,4,-1.3013183,1.1161331,2,4,1,-3,2,-4,-1.3013183,4,0
2039,3,61,3721,2,0,2,0,Grüne,0,3,-2,3,-1.7564344,1.165725,2,4,1,-3,2,-2,-1.7564344,4,0
2039,4,61,3721,2,0,2,0,AfD,0,3,1,3,3.1958568,.6836158,2,4,1,-3,2,-1,-3.1958568,4,1
2039,5,61,3721,2,0,2,0,Linke,0,3,-3,3,-3.566855,.7859385,2,4,1,-3,2,-3,-3.566855,4,0
2039,6,61,3721,2,0,2,0,FDP,0,3,-4,4,-.28876334,1.2912743,2,4,1,-3,2,-4,-.28876334,4,0
2041,1,54,2916,1,0,3,1,CDU/CSU,2,0,-3,0,-.017576899,1.1010672,3,1,2,-3,0,-5,-2.0175769,4,0
2041,2,54,2916,1,0,3,1,SPD,2,0,-4,1,-1.3013183,1.1161331,3,1,2,-3,0,-6,-3.3013182,4,0
2041,3,54,2916,1,0,3,1,Grüne,2,0,-4,0,-1.7564344,1.165725,3,1,2,-3,0,-6,-3.7564344,4,0
2041,4,54,2916,1,0,3,1,AfD,2,0,4,0,3.1958568,.6836158,3,1,2,-3,0,-2,-1.1958568,4,1
2041,5,54,2916,1,0,3,1,Linke,2,0,-5,0,-3.566855,.7859385,3,1,2,-3,0,-7,-5.566855,4,0
2041,6,54,2916,1,0,3,1,FDP,2,0,-4,0,-.28876334,1.2912743,3,1,2,-3,0,-6,-2.2887633,4,0
2042,1,36,1296,3,1,1,2,CDU/CSU,-1,2,-1,2,-.017576899,1.1010672,1,3,3,-1,2,0,-.98242313,1,1
2042,2,36,1296,3,1,1,2,SPD,-1,2,-2,2,-1.3013183,1.1161331,1,3,3,-1,2,-1,-.30131829,1,0
2042,3,36,1296,3,1,1,2,Grüne,-1,2,-1,2,-1.7564344,1.165725,1,3,3,-1,2,0,-.75643444,1,0
2042,4,36,1296,3,1,1,2,AfD,-1,2,5,1,3.1958568,.6836158,1,3,3,-1,2,-6,-4.195857,1,0
2042,5,36,1296,3,1,1,2,Linke,-1,2,-2,1,-3.566855,.7859385,1,3,3,-1,2,-1,-2.566855,1,0
2042,6,36,1296,3,1,1,2,FDP,-1,2,-1,2,-.28876334,1.2912743,1,3,3,-1,2,0,-.71123666,1,0
2044,1,68,4624,2,0,1,0,CDU/CSU,-4,0,0,1,-.017576899,1.1010672,4,3,1,-1,1,-4,-3.9824231,5,0
2044,2,68,4624,2,0,1,0,SPD,-4,0,-1,1,-1.3013183,1.1161331,4,3,1,-1,1,-3,-2.6986818,5,0
2044,3,68,4624,2,0,1,0,Grüne,-4,0,-1,1,-1.7564344,1.165725,4,3,1,-1,1,-3,-2.2435656,5,0
2044,4,68,4624,2,0,1,0,AfD,-4,0,5,0,3.1958568,.6836158,4,3,1,-1,1,-9,-7.195857,5,0
2044,5,68,4624,2,0,1,0,Linke,-4,0,-5,0,-3.566855,.7859385,4,3,1,-1,1,-1,-.43314505,5,1
2044,6,68,4624,2,0,1,0,FDP,-4,0,2,1,-.28876334,1.2912743,4,3,1,-1,1,-6,-3.7112367,5,0
2046,1,59,3481,2,1,2,1,CDU/CSU,-1,1,-1,1,-.017576899,1.1010672,2,2,3,-1,1,0,-.98242313,3,0
2046,2,59,3481,2,1,2,1,SPD,-1,1,-2,1,-1.3013183,1.1161331,2,2,3,-1,1,-1,-.30131829,3,0
2046,3,59,3481,2,1,2,1,Grüne,-1,1,-1,1,-1.7564344,1.165725,2,2,3,-1,1,0,-.75643444,3,1
2046,4,59,3481,2,1,2,1,AfD,-1,1,5,1,3.1958568,.6836158,2,2,3,-1,1,-6,-4.195857,3,0
2046,5,59,3481,2,1,2,1,Linke,-1,1,-5,1,-3.566855,.7859385,2,2,3,-1,1,-4,-2.566855,3,0
2046,6,59,3481,2,1,2,1,FDP,-1,1,-1,1,-.28876334,1.2912743,2,2,3,-1,1,0,-.71123666,3,0
2050,1,63,3969,2,1,2,1,CDU/CSU,-1,1,0,1,-.017576899,1.1010672,3,3,3,0,1,-1,-.98242313,1,1
2050,2,63,3969,2,1,2,1,SPD,-1,1,-2,1,-1.3013183,1.1161331,3,3,3,0,1,-1,-.30131829,1,0
2050,3,63,3969,2,1,2,1,Grüne,-1,1,-3,1,-1.7564344,1.165725,3,3,3,0,1,-2,-.75643444,1,0
2050,4,63,3969,2,1,2,1,AfD,-1,1,5,1,3.1958568,.6836158,3,3,3,0,1,-6,-4.195857,1,0
2050,5,63,3969,2,1,2,1,Linke,-1,1,-5,1,-3.566855,.7859385,3,3,3,0,1,-4,-2.566855,1,0
2050,6,63,3969,2,1,2,1,FDP,-1,1,0,1,-.28876334,1.2912743,3,3,3,0,1,-1,-.71123666,1,0
2051,1,49,2401,3,0,2,0,CDU/CSU,3,0,0,1,-.017576899,1.1010672,4,3,3,-1,1,-3,-3.0175769,1,1
2051,2,49,2401,3,0,2,0,SPD,3,0,-2,1,-1.3013183,1.1161331,4,3,3,-1,1,-5,-4.3013182,1,0
2051,3,49,2401,3,0,2,0,Grüne,3,0,-4,0,-1.7564344,1.165725,4,3,3,-1,1,-7,-4.7564344,1,0
2051,4,49,2401,3,0,2,0,AfD,3,0,5,0,3.1958568,.6836158,4,3,3,-1,1,-2,-.19585681,1,0
2051,5,49,2401,3,0,2,0,Linke,3,0,-5,0,-3.566855,.7859385,4,3,3,-1,1,-8,-6.566855,1,0
2051,6,49,2401,3,0,2,0,FDP,3,0,-2,1,-.28876334,1.2912743,4,3,3,-1,1,-5,-3.2887633,1,0
2052,1,60,3600,4,0,2,1,CDU/CSU,2,0,2,0,-.017576899,1.1010672,3,3,3,0,0,0,-2.0175769,1,1
2052,2,60,3600,4,0,2,1,SPD,2,0,-2,0,-1.3013183,1.1161331,3,3,3,0,0,-4,-3.3013182,1,0
2052,3,60,3600,4,0,2,1,Grüne,2,0,-3,0,-1.7564344,1.165725,3,3,3,0,0,-5,-3.7564344,1,0
2052,4,60,3600,4,0,2,1,AfD,2,0,5,0,3.1958568,.6836158,3,3,3,0,0,-3,-1.1958568,1,0
2052,5,60,3600,4,0,2,1,Linke,2,0,-5,0,-3.566855,.7859385,3,3,3,0,0,-7,-5.566855,1,0
2052,6,60,3600,4,0,2,1,FDP,2,0,0,1,-.28876334,1.2912743,3,3,3,0,0,-2,-2.2887633,1,0
2055,1,56,3136,2,0,2,2,CDU/CSU,0,1,-1,1,-.017576899,1.1010672,3,1,2,1,1,-1,-.017576899,4,0
2055,2,56,3136,2,0,2,2,SPD,0,1,-4,1,-1.3013183,1.1161331,3,1,2,1,1,-4,-1.3013183,4,0
2055,3,56,3136,2,0,2,2,Grüne,0,1,-5,1,-1.7564344,1.165725,3,1,2,1,1,-5,-1.7564344,4,0
2055,4,56,3136,2,0,2,2,AfD,0,1,3,1,3.1958568,.6836158,3,1,2,1,1,-3,-3.1958568,4,1
2055,5,56,3136,2,0,2,2,Linke,0,1,0,1,-3.566855,.7859385,3,1,2,1,1,0,-3.566855,4,0
2055,6,56,3136,2,0,2,2,FDP,0,1,-3,1,-.28876334,1.2912743,3,1,2,1,1,-3,-.28876334,4,0
2057,1,47,2209,4,0,3,2,CDU/CSU,-2,1,2,1,-.017576899,1.1010672,4,3,4,0,0,-4,-1.9824231,5,0
2057,2,47,2209,4,0,3,2,SPD,-2,1,-2,1,-1.3013183,1.1161331,4,3,4,0,0,0,-.69868171,5,0
2057,3,47,2209,4,0,3,2,Grüne,-2,1,-1,1,-1.7564344,1.165725,4,3,4,0,0,-1,-.24356556,5,0
2057,4,47,2209,4,0,3,2,AfD,-2,1,4,0,3.1958568,.6836158,4,3,4,0,0,-6,-5.195857,5,0
2057,5,47,2209,4,0,3,2,Linke,-2,1,-4,0,-3.566855,.7859385,4,3,4,0,0,-2,-1.566855,5,1
2057,6,47,2209,4,0,3,2,FDP,-2,1,2,0,-.28876334,1.2912743,4,3,4,0,0,-4,-1.7112367,5,0
2058,1,50,2500,1,0,2,0,CDU/CSU,0,1,-3,1,-.017576899,1.1010672,1,1,2,-3,1,-3,-.017576899,1,1
2058,2,50,2500,1,0,2,0,SPD,0,1,-3,1,-1.3013183,1.1161331,1,1,2,-3,1,-3,-1.3013183,1,0
2058,3,50,2500,1,0,2,0,Grüne,0,1,-5,1,-1.7564344,1.165725,1,1,2,-3,1,-5,-1.7564344,1,0
2058,4,50,2500,1,0,2,0,AfD,0,1,4,1,3.1958568,.6836158,1,1,2,-3,1,-4,-3.1958568,1,0
2058,5,50,2500,1,0,2,0,Linke,0,1,-4,1,-3.566855,.7859385,1,1,2,-3,1,-4,-3.566855,1,0
2058,6,50,2500,1,0,2,0,FDP,0,1,-3,1,-.28876334,1.2912743,1,1,2,-3,1,-3,-.28876334,1,0
2059,1,61,3721,1,0,2,1,CDU/CSU,0,1,1,0,-.017576899,1.1010672,4,2,2,0,0,-1,-.017576899,5,0
2059,2,61,3721,1,0,2,1,SPD,0,1,-2,1,-1.3013183,1.1161331,4,2,2,0,0,-2,-1.3013183,5,0
2059,3,61,3721,1,0,2,1,Grüne,0,1,-4,0,-1.7564344,1.165725,4,2,2,0,0,-4,-1.7564344,5,0
2059,4,61,3721,1,0,2,1,AfD,0,1,3,0,3.1958568,.6836158,4,2,2,0,0,-3,-3.1958568,5,0
2059,5,61,3721,1,0,2,1,Linke,0,1,-5,0,-3.566855,.7859385,4,2,2,0,0,-5,-3.566855,5,1
2059,6,61,3721,1,0,2,1,FDP,0,1,0,1,-.28876334,1.2912743,4,2,2,0,0,0,-.28876334,5,0
2061,1,58,3364,4,1,2,1,CDU/CSU,-2,0,-1,1,-.017576899,1.1010672,2,1,3,0,1,-1,-1.9824231,3,0
2061,2,58,3364,4,1,2,1,SPD,-2,0,-2,1,-1.3013183,1.1161331,2,1,3,0,1,0,-.69868171,3,0
2061,3,58,3364,4,1,2,1,Grüne,-2,0,-3,1,-1.7564344,1.165725,2,1,3,0,1,-1,-.24356556,3,1
2061,4,58,3364,4,1,2,1,AfD,-2,0,4,1,3.1958568,.6836158,2,1,3,0,1,-6,-5.195857,3,0
2061,5,58,3364,4,1,2,1,Linke,-2,0,-4,1,-3.566855,.7859385,2,1,3,0,1,-2,-1.566855,3,0
2061,6,58,3364,4,1,2,1,FDP,-2,0,1,1,-.28876334,1.2912743,2,1,3,0,1,-3,-1.7112367,3,0
2062,1,61,3721,1,0,0,0,CDU/CSU,3,0,-3,0,-.017576899,1.1010672,1,0,0,-5,1,-6,-3.0175769,4,0
2062,2,61,3721,1,0,0,0,SPD,3,0,-4,0,-1.3013183,1.1161331,1,0,0,-5,1,-7,-4.3013182,4,0
2062,3,61,3721,1,0,0,0,Grüne,3,0,0,1,-1.7564344,1.165725,1,0,0,-5,1,-3,-4.7564344,4,0
2062,4,61,3721,1,0,0,0,AfD,3,0,-1,1,3.1958568,.6836158,1,0,0,-5,1,-4,-.19585681,4,1
2062,5,61,3721,1,0,0,0,Linke,3,0,-5,0,-3.566855,.7859385,1,0,0,-5,1,-8,-6.566855,4,0
2062,6,61,3721,1,0,0,0,FDP,3,0,-3,1,-.28876334,1.2912743,1,0,0,-5,1,-6,-3.2887633,4,0
2063,1,28,784,4,1,2,2,CDU/CSU,-1,1,-1,2,-.017576899,1.1010672,2,3,2,-1,2,0,-.98242313,3,0
2063,2,28,784,4,1,2,2,SPD,-1,1,0,2,-1.3013183,1.1161331,2,3,2,-1,2,-1,-.30131829,3,0
2063,3,28,784,4,1,2,2,Grüne,-1,1,-1,2,-1.7564344,1.165725,2,3,2,-1,2,0,-.75643444,3,1
2063,4,28,784,4,1,2,2,AfD,-1,1,3,2,3.1958568,.6836158,2,3,2,-1,2,-4,-4.195857,3,0
2063,5,28,784,4,1,2,2,Linke,-1,1,-4,2,-3.566855,.7859385,2,3,2,-1,2,-3,-2.566855,3,0
2063,6,28,784,4,1,2,2,FDP,-1,1,1,2,-.28876334,1.2912743,2,3,2,-1,2,-2,-.71123666,3,0
2064,1,36,1296,2,1,2,1,CDU/CSU,0,1,-1,1,-.017576899,1.1010672,2,2,3,1,1,-1,-.017576899,1,1
2064,2,36,1296,2,1,2,1,SPD,0,1,-1,1,-1.3013183,1.1161331,2,2,3,1,1,-1,-1.3013183,1,0
2064,3,36,1296,2,1,2,1,Grüne,0,1,1,2,-1.7564344,1.165725,2,2,3,1,1,-1,-1.7564344,1,0
2064,4,36,1296,2,1,2,1,AfD,0,1,4,4,3.1958568,.6836158,2,2,3,1,1,-4,-3.1958568,1,0
2064,5,36,1296,2,1,2,1,Linke,0,1,-4,3,-3.566855,.7859385,2,2,3,1,1,-4,-3.566855,1,0
2064,6,36,1296,2,1,2,1,FDP,0,1,0,2,-.28876334,1.2912743,2,2,3,1,1,0,-.28876334,1,0
2065,1,23,529,3,1,2,2,CDU/CSU,-2,0,1,1,-.017576899,1.1010672,2,0,3,-1,1,-3,-1.9824231,5,0
2065,2,23,529,3,1,2,2,SPD,-2,0,-1,1,-1.3013183,1.1161331,2,0,3,-1,1,-1,-.69868171,5,0
2065,3,23,529,3,1,2,2,Grüne,-2,0,-2,1,-1.7564344,1.165725,2,0,3,-1,1,0,-.24356556,5,0
2065,4,23,529,3,1,2,2,AfD,-2,0,5,0,3.1958568,.6836158,2,0,3,-1,1,-7,-5.195857,5,0
2065,5,23,529,3,1,2,2,Linke,-2,0,-4,1,-3.566855,.7859385,2,0,3,-1,1,-2,-1.566855,5,1
2065,6,23,529,3,1,2,2,FDP,-2,0,0,1,-.28876334,1.2912743,2,0,3,-1,1,-2,-1.7112367,5,0
2068,1,62,3844,2,0,0,1,CDU/CSU,3,0,3,1,-.017576899,1.1010672,2,1,0,-4,0,0,-3.0175769,2,0
2068,2,62,3844,2,0,0,1,SPD,3,0,1,1,-1.3013183,1.1161331,2,1,0,-4,0,-2,-4.3013182,2,1
2068,3,62,3844,2,0,0,1,Grüne,3,0,-3,1,-1.7564344,1.165725,2,1,0,-4,0,-6,-4.7564344,2,0
2068,4,62,3844,2,0,0,1,AfD,3,0,5,0,3.1958568,.6836158,2,1,0,-4,0,-2,-.19585681,2,0
2068,5,62,3844,2,0,0,1,Linke,3,0,4,1,-3.566855,.7859385,2,1,0,-4,0,-1,-6.566855,2,0
2068,6,62,3844,2,0,0,1,FDP,3,0,-3,1,-.28876334,1.2912743,2,1,0,-4,0,-6,-3.2887633,2,0
2071,1,36,1296,3,1,1,0,CDU/CSU,2,0,-1,0,-.017576899,1.1010672,4,1,2,-2,1,-3,-2.0175769,6,0
2071,2,36,1296,3,1,1,0,SPD,2,0,-3,0,-1.3013183,1.1161331,4,1,2,-2,1,-5,-3.3013182,6,0
2071,3,36,1296,3,1,1,0,Grüne,2,0,-5,1,-1.7564344,1.165725,4,1,2,-2,1,-7,-3.7564344,6,0
2071,4,36,1296,3,1,1,0,AfD,2,0,2,1,3.1958568,.6836158,4,1,2,-2,1,0,-1.1958568,6,0
2071,5,36,1296,3,1,1,0,Linke,2,0,-5,0,-3.566855,.7859385,4,1,2,-2,1,-7,-5.566855,6,0
2071,6,36,1296,3,1,1,0,FDP,2,0,2,1,-.28876334,1.2912743,4,1,2,-2,1,0,-2.2887633,6,1
2074,1,57,3249,2,1,1,2,CDU/CSU,1,1,0,1,-.017576899,1.1010672,2,1,1,-2,2,-1,-1.0175769,6,0
2074,2,57,3249,2,1,1,2,SPD,1,1,-4,1,-1.3013183,1.1161331,2,1,1,-2,2,-5,-2.3013182,6,0
2074,3,57,3249,2,1,1,2,Grüne,1,1,-3,1,-1.7564344,1.165725,2,1,1,-2,2,-4,-2.7564344,6,0
2074,4,57,3249,2,1,1,2,AfD,1,1,2,1,3.1958568,.6836158,2,1,1,-2,2,-1,-2.1958568,6,0
2074,5,57,3249,2,1,1,2,Linke,1,1,-4,1,-3.566855,.7859385,2,1,1,-2,2,-5,-4.566855,6,0
2074,6,57,3249,2,1,1,2,FDP,1,1,0,1,-.28876334,1.2912743,2,1,1,-2,2,-1,-1.2887633,6,1
2075,1,38,1444,4,0,2,1,CDU/CSU,-4,0,4,1,-.017576899,1.1010672,3,2,2,0,1,-8,-3.9824231,5,0
2075,2,38,1444,4,0,2,1,SPD,-4,0,0,1,-1.3013183,1.1161331,3,2,2,0,1,-4,-2.6986818,5,0
2075,3,38,1444,4,0,2,1,Grüne,-4,0,-1,1,-1.7564344,1.165725,3,2,2,0,1,-3,-2.2435656,5,0
2075,4,38,1444,4,0,2,1,AfD,-4,0,5,0,3.1958568,.6836158,3,2,2,0,1,-9,-7.195857,5,0
2075,5,38,1444,4,0,2,1,Linke,-4,0,-5,0,-3.566855,.7859385,3,2,2,0,1,-1,-.43314505,5,1
2075,6,38,1444,4,0,2,1,FDP,-4,0,2,0,-.28876334,1.2912743,3,2,2,0,1,-6,-3.7112367,5,0
2079,1,54,2916,3,0,3,1,CDU/CSU,-1,1,4,0,-.017576899,1.1010672,3,3,2,3,0,-5,-.98242313,2,0
2079,2,54,2916,3,0,3,1,SPD,-1,1,-2,0,-1.3013183,1.1161331,3,3,2,3,0,-1,-.30131829,2,1
2079,3,54,2916,3,0,3,1,Grüne,-1,1,-3,1,-1.7564344,1.165725,3,3,2,3,0,-2,-.75643444,2,0
2079,4,54,2916,3,0,3,1,AfD,-1,1,5,0,3.1958568,.6836158,3,3,2,3,0,-6,-4.195857,2,0
2079,5,54,2916,3,0,3,1,Linke,-1,1,-5,0,-3.566855,.7859385,3,3,2,3,0,-4,-2.566855,2,0
2079,6,54,2916,3,0,3,1,FDP,-1,1,3,0,-.28876334,1.2912743,3,3,2,3,0,-4,-.71123666,2,0
2081,1,68,4624,1,0,2,0,CDU/CSU,-1,1,-1,1,-.017576899,1.1010672,2,2,2,0,1,0,-.98242313,2,0
2081,2,68,4624,1,0,2,0,SPD,-1,1,-1,1,-1.3013183,1.1161331,2,2,2,0,1,0,-.30131829,2,1
2081,3,68,4624,1,0,2,0,Grüne,-1,1,-1,1,-1.7564344,1.165725,2,2,2,0,1,0,-.75643444,2,0
2081,4,68,4624,1,0,2,0,AfD,-1,1,3,1,3.1958568,.6836158,2,2,2,0,1,-4,-4.195857,2,0
2081,5,68,4624,1,0,2,0,Linke,-1,1,-3,1,-3.566855,.7859385,2,2,2,0,1,-2,-2.566855,2,0
2081,6,68,4624,1,0,2,0,FDP,-1,1,0,1,-.28876334,1.2912743,2,2,2,0,1,-1,-.71123666,2,0
2082,1,53,2809,2,1,2,2,CDU/CSU,-1,1,0,2,-.017576899,1.1010672,2,4,3,0,2,-1,-.98242313,3,0
2082,2,53,2809,2,1,2,2,SPD,-1,1,0,2,-1.3013183,1.1161331,2,4,3,0,2,-1,-.30131829,3,0
2082,3,53,2809,2,1,2,2,Grüne,-1,1,-1,2,-1.7564344,1.165725,2,4,3,0,2,0,-.75643444,3,1
2082,4,53,2809,2,1,2,2,AfD,-1,1,5,1,3.1958568,.6836158,2,4,3,0,2,-6,-4.195857,3,0
2082,5,53,2809,2,1,2,2,Linke,-1,1,-3,2,-3.566855,.7859385,2,4,3,0,2,-2,-2.566855,3,0
2082,6,53,2809,2,1,2,2,FDP,-1,1,0,2,-.28876334,1.2912743,2,4,3,0,2,-1,-.71123666,3,0
2083,1,41,1681,2,1,2,1,CDU/CSU,-5,2,-5,3,-.017576899,1.1010672,1,3,3,-5,2,0,-4.9824233,1,1
2083,2,41,1681,2,1,2,1,SPD,-5,2,-5,3,-1.3013183,1.1161331,1,3,3,-5,2,0,-3.6986818,1,0
2083,3,41,1681,2,1,2,1,Grüne,-5,2,-5,3,-1.7564344,1.165725,1,3,3,-5,2,0,-3.2435656,1,0
2083,4,41,1681,2,1,2,1,AfD,-5,2,4,2,3.1958568,.6836158,1,3,3,-5,2,-9,-8.195857,1,0
2083,5,41,1681,2,1,2,1,Linke,-5,2,-1,3,-3.566855,.7859385,1,3,3,-5,2,-4,-1.433145,1,0
2083,6,41,1681,2,1,2,1,FDP,-5,2,-2,2,-.28876334,1.2912743,1,3,3,-5,2,-3,-4.7112365,1,0
2084,1,56,3136,2,0,1,0,CDU/CSU,3,1,-1,1,-.017576899,1.1010672,3,1,1,-1,1,-4,-3.0175769,4,0
2084,2,56,3136,2,0,1,0,SPD,3,1,-1,1,-1.3013183,1.1161331,3,1,1,-1,1,-4,-4.3013182,4,0
2084,3,56,3136,2,0,1,0,Grüne,3,1,-1,1,-1.7564344,1.165725,3,1,1,-1,1,-4,-4.7564344,4,0
2084,4,56,3136,2,0,1,0,AfD,3,1,3,1,3.1958568,.6836158,3,1,1,-1,1,0,-.19585681,4,1
2084,5,56,3136,2,0,1,0,Linke,3,1,-4,1,-3.566855,.7859385,3,1,1,-1,1,-7,-6.566855,4,0
2084,6,56,3136,2,0,1,0,FDP,3,1,2,1,-.28876334,1.2912743,3,1,1,-1,1,-1,-3.2887633,4,0
2085,1,61,3721,2,1,2,2,CDU/CSU,0,1,0,1,-.017576899,1.1010672,2,3,1,0,2,0,-.017576899,3,0
2085,2,61,3721,2,1,2,2,SPD,0,1,0,0,-1.3013183,1.1161331,2,3,1,0,2,0,-1.3013183,3,0
2085,3,61,3721,2,1,2,2,Grüne,0,1,0,1,-1.7564344,1.165725,2,3,1,0,2,0,-1.7564344,3,1
2085,4,61,3721,2,1,2,2,AfD,0,1,5,1,3.1958568,.6836158,2,3,1,0,2,-5,-3.1958568,3,0
2085,5,61,3721,2,1,2,2,Linke,0,1,-5,1,-3.566855,.7859385,2,3,1,0,2,-5,-3.566855,3,0
2085,6,61,3721,2,1,2,2,FDP,0,1,0,1,-.28876334,1.2912743,2,3,1,0,2,0,-.28876334,3,0
2090,1,38,1444,4,1,1,0,CDU/CSU,-3,2,0,1,-.017576899,1.1010672,2,1,2,-1,1,-3,-2.9824231,3,0
2090,2,38,1444,4,1,1,0,SPD,-3,2,-1,1,-1.3013183,1.1161331,2,1,2,-1,1,-2,-1.6986817,3,0
2090,3,38,1444,4,1,1,0,Grüne,-3,2,-2,1,-1.7564344,1.165725,2,1,2,-1,1,-1,-1.2435656,3,1
2090,4,38,1444,4,1,1,0,AfD,-3,2,3,1,3.1958568,.6836158,2,1,2,-1,1,-6,-6.195857,3,0
2090,5,38,1444,4,1,1,0,Linke,-3,2,-4,1,-3.566855,.7859385,2,1,2,-1,1,-1,-.56685495,3,0
2090,6,38,1444,4,1,1,0,FDP,-3,2,1,1,-.28876334,1.2912743,2,1,2,-1,1,-4,-2.7112367,3,0
2093,1,69,4761,1,0,2,3,CDU/CSU,0,2,0,2,-.017576899,1.1010672,2,3,2,0,2,0,-.017576899,2,0
2093,2,69,4761,1,0,2,3,SPD,0,2,0,2,-1.3013183,1.1161331,2,3,2,0,2,0,-1.3013183,2,1
2093,3,69,4761,1,0,2,3,Grüne,0,2,1,2,-1.7564344,1.165725,2,3,2,0,2,-1,-1.7564344,2,0
2093,4,69,4761,1,0,2,3,AfD,0,2,4,2,3.1958568,.6836158,2,3,2,0,2,-4,-3.1958568,2,0
2093,5,69,4761,1,0,2,3,Linke,0,2,3,2,-3.566855,.7859385,2,3,2,0,2,-3,-3.566855,2,0
2093,6,69,4761,1,0,2,3,FDP,0,2,0,2,-.28876334,1.2912743,2,3,2,0,2,0,-.28876334,2,0
2094,1,68,4624,1,1,2,2,CDU/CSU,-1,3,0,2,-.017576899,1.1010672,2,3,2,-1,2,-1,-.98242313,1,1
2094,2,68,4624,1,1,2,2,SPD,-1,3,-1,2,-1.3013183,1.1161331,2,3,2,-1,2,0,-.30131829,1,0
2094,3,68,4624,1,1,2,2,Grüne,-1,3,0,2,-1.7564344,1.165725,2,3,2,-1,2,-1,-.75643444,1,0
2094,4,68,4624,1,1,2,2,AfD,-1,3,-5,0,3.1958568,.6836158,2,3,2,-1,2,-4,-4.195857,1,0
2094,5,68,4624,1,1,2,2,Linke,-1,3,-5,0,-3.566855,.7859385,2,3,2,-1,2,-4,-2.566855,1,0
2094,6,68,4624,1,1,2,2,FDP,-1,3,0,2,-.28876334,1.2912743,2,3,2,-1,2,-1,-.71123666,1,0
2095,1,34,1156,2,0,1,1,CDU/CSU,-3,0,0,1,-.017576899,1.1010672,2,2,4,-2,1,-3,-2.9824231,5,0
2095,2,34,1156,2,0,1,1,SPD,-3,0,-1,1,-1.3013183,1.1161331,2,2,4,-2,1,-2,-1.6986817,5,0
2095,3,34,1156,2,0,1,1,Grüne,-3,0,-2,1,-1.7564344,1.165725,2,2,4,-2,1,-1,-1.2435656,5,0
2095,4,34,1156,2,0,1,1,AfD,-3,0,4,0,3.1958568,.6836158,2,2,4,-2,1,-7,-6.195857,5,0
2095,5,34,1156,2,0,1,1,Linke,-3,0,-5,1,-3.566855,.7859385,2,2,4,-2,1,-2,-.56685495,5,1
2095,6,34,1156,2,0,1,1,FDP,-3,0,0,1,-.28876334,1.2912743,2,2,4,-2,1,-3,-2.7112367,5,0
2097,1,21,441,3,1,2,1,CDU/CSU,-4,1,2,2,-.017576899,1.1010672,3,3,1,2,2,-6,-3.9824231,3,0
2097,2,21,441,3,1,2,1,SPD,-4,1,0,2,-1.3013183,1.1161331,3,3,1,2,2,-4,-2.6986818,3,0
2097,3,21,441,3,1,2,1,Grüne,-4,1,-1,2,-1.7564344,1.165725,3,3,1,2,2,-3,-2.2435656,3,1
2097,4,21,441,3,1,2,1,AfD,-4,1,5,2,3.1958568,.6836158,3,3,1,2,2,-9,-7.195857,3,0
2097,5,21,441,3,1,2,1,Linke,-4,1,-4,2,-3.566855,.7859385,3,3,1,2,2,0,-.43314505,3,0
2097,6,21,441,3,1,2,1,FDP,-4,1,1,2,-.28876334,1.2912743,3,3,1,2,2,-5,-3.7112367,3,0
2098,1,33,1089,1,1,2,2,CDU/CSU,0,0,-3,1,-.017576899,1.1010672,2,2,2,-3,1,-3,-.017576899,2,0
2098,2,33,1089,1,1,2,2,SPD,0,0,-1,1,-1.3013183,1.1161331,2,2,2,-3,1,-1,-1.3013183,2,1
2098,3,33,1089,1,1,2,2,Grüne,0,0,-4,1,-1.7564344,1.165725,2,2,2,-3,1,-4,-1.7564344,2,0
2098,4,33,1089,1,1,2,2,AfD,0,0,2,1,3.1958568,.6836158,2,2,2,-3,1,-2,-3.1958568,2,0
2098,5,33,1089,1,1,2,2,Linke,0,0,-5,1,-3.566855,.7859385,2,2,2,-3,1,-5,-3.566855,2,0
2098,6,33,1089,1,1,2,2,FDP,0,0,0,1,-.28876334,1.2912743,2,2,2,-3,1,0,-.28876334,2,0
2103,1,60,3600,1,0,1,1,CDU/CSU,1,0,-5,0,-.017576899,1.1010672,4,1,0,-5,0,-6,-1.0175769,4,0
2103,2,60,3600,1,0,1,1,SPD,1,0,-5,0,-1.3013183,1.1161331,4,1,0,-5,0,-6,-2.3013182,4,0
2103,3,60,3600,1,0,1,1,Grüne,1,0,-5,0,-1.7564344,1.165725,4,1,0,-5,0,-6,-2.7564344,4,0
2103,4,60,3600,1,0,1,1,AfD,1,0,2,0,3.1958568,.6836158,4,1,0,-5,0,-1,-2.1958568,4,1
2103,5,60,3600,1,0,1,1,Linke,1,0,-5,0,-3.566855,.7859385,4,1,0,-5,0,-6,-4.566855,4,0
