exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
3,,,2,798,1,0,,0,0,0,1,0,0,-5,-5,0,0,,,0,,,,2,2,2,-3,1,0,2,,,62,1,0,2,1,0,3,2,1,3,0,1,0,0,0
3,,,1,800,1,1,,0,1,0,1,0,1,-1,-1,0,0,,,0,,,,-1,-1,-1,0,0,0,-1,,,65,2,0,2,1,1,3,1,0,0,-3,1,,,
3,,,1,802,1,0,,0,0,0,1,0,0,-4,-4,0,0,,,0,,,,-4,-4,-4,0,2,1,-4,,,62,1,0,2,1,0,2,1,0,2,3,1,,,
3,,,4,803,0,0,,0,0,0,1,0,1,0,0,0,0,,,0,,,,-3,-3,-3,-3,1,0,-3,,,35,2,0,2,1,1,2,3,2,3,1,2,,,
3,,,2,804,0,0,,1,0,0,1,0,1,-2,-2,0,0,,,0,,,,1,1,1,-1,4,1,1,,,22,2,1,2,1,1,2,4,2,3,-1,4,,,
3,,,2,805,0,1,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,0,0,0,-3,1,0,0,,,26,3,0,2,1,0,3,1,0,4,0,0,0,0,0
3,,,1,806,1,0,,1,0,0,0,0,0,-2,-2,0,0,,,0,,,,-2,-2,-2,0,1,0,-2,,,53,2,1,3,1,1,3,1,0,2,-1,1,,,
3,,,2,807,0,0,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,3,3,3,0,2,1,3,,,42,1,1,0,0,2,0,0,0,2,0,2,1,0,1
3,,,2,808,1,1,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,2,2,2,0,0,0,2,,,37,1,1,3,1,1,4,1,0,3,0,4,1,1,0
3,,,2,809,1,0,,1,0,0,0,0,0,-1,-1,0,0,,,0,,,,1,1,1,0,1,0,1,,,66,1,1,3,1,1,2,3,2,2,-2,1,,,
3,,,2,810,0,1,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,4,4,4,1,1,0,4,,,62,3,0,3,1,0,3,1,0,3,1,1,0,0,0
3,,,1,812,1,1,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-2,-2,-2,-1,1,0,-2,,,62,1,0,2,1,2,3,3,2,3,0,1,0,0,0
3,,,1,813,0,0,,0,0,0,0,0,1,-4,-4,0,0,,,0,,,,-4,-4,-4,0,1,0,-4,,,59,2,0,0,0,1,0,4,2,0,1,1,,,
3,,,4,816,0,1,,0,0,0,1,0,0,0,0,0,0,,,0,,,,0,0,0,0,2,1,0,,,60,1,1,1,0,0,1,3,2,3,0,2,,,
3,,,2,818,1,1,,0,1,0,1,0,1,-2,-2,0,0,,,0,,,,3,3,3,1,1,0,3,,,52,1,0,3,1,1,3,1,0,2,-2,1,0,0,0
3,,,1,819,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,-4,-4,-4,-1,0,0,-4,,,60,1,0,2,1,2,4,4,2,2,-2,1,0,0,0
3,,,2,820,0,0,,0,0,0,1,0,1,-3,-3,0,0,,,0,,,,-1,-1,-1,-4,1,0,-1,,,70,2,0,1,0,1,3,1,0,2,1,1,,,
3,,,1,821,1,0,,0,0,0,1,0,0,-1,-1,0,0,,,0,,,,-2,-2,-2,-1,0,0,-2,,,25,3,0,3,1,1,2,1,0,4,0,1,,,
3,,,2,823,0,0,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,3,3,3,1,2,1,3,,,49,1,0,1,0,1,1,2,1,2,0,3,0,0,0
3,,,2,824,0,0,,0,0,0,1,0,1,-3,-3,0,0,,,0,,,,4,4,4,1,1,0,4,,,27,3,1,1,0,1,2,1,0,1,-2,1,,,
3,,,1,825,1,0,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,-4,-4,-4,-1,2,1,-4,,,30,1,1,1,0,1,2,2,1,2,-1,2,,,
3,,,4,828,1,0,,0,0,0,1,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,,,25,4,1,0,0,2,3,1,0,0,-1,4,0,0,0
3,,,1,829,0,0,,0,0,0,0,0,1,-4,-4,0,0,,,0,,,,-3,-3,-3,1,1,0,-3,,,24,1,1,3,1,2,4,0,0,4,0,2,1,0,1
3,,,2,831,1,1,,0,0,0,1,1,1,-1,-1,0,0,,,0,,,,1,1,1,0,0,0,1,,,31,3,0,1,0,2,2,3,2,2,-3,2,,,
3,,,2,833,1,1,,0,1,0,0,0,1,-3,-3,0,0,,,0,,,,2,2,2,-1,2,1,2,,,42,2,1,1,0,1,1,1,0,0,-5,1,0,0,0
3,,,1,834,0,1,,0,1,0,0,0,0,-3,-3,0,0,,,0,,,,-3,-3,-3,0,1,0,-3,,,24,3,1,3,1,0,3,3,2,2,-4,1,,,
3,,,2,835,0,0,,0,0,0,1,0,1,-9,-9,0,0,,,0,,,,4,4,4,-5,0,0,4,,,25,2,0,0,0,1,3,1,0,1,3,0,,,
3,,,2,836,1,1,,0,0,0,1,0,1,-6,-6,0,0,,,0,,,,3,3,3,-3,1,0,3,,,43,3,1,2,1,1,1,3,2,2,0,1,0,0,0
3,,,1,837,1,1,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,-1,-1,-1,1,1,0,-1,,,39,1,1,1,0,2,2,3,2,1,-1,3,0,0,0
3,,,4,840,0,1,,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,1,1,1,1,0,1,,,37,2,1,2,1,0,1,2,1,3,0,1,,,
3,,,1,841,0,1,,0,1,0,1,0,0,-3,-3,0,0,,,0,,,,-2,-2,-2,1,1,0,-2,,,57,2,0,2,1,1,3,1,0,2,-4,0,0,0,0
3,,,2,842,0,0,,1,0,0,1,0,1,-3,-3,0,0,,,0,,,,2,2,2,-1,3,1,2,,,22,3,0,1,0,1,2,2,1,2,0,3,,,
3,,,2,843,0,0,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,1,1,1,-2,1,0,1,,,26,3,0,2,1,3,4,2,1,2,0,1,0,0,0
3,,,1,844,1,1,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,-2,-2,-2,0,0,0,-2,,,38,3,1,3,1,2,2,4,2,4,0,2,,,
3,,,2,846,1,1,,0,0,0,1,1,1,-1,-1,0,0,,,0,,,,3,3,3,2,1,0,3,,,19,3,0,1,0,2,3,2,1,3,-2,2,0,0,0
3,,,2,848,0,1,,0,0,0,0,0,0,-1,-1,0,0,,,0,,,,4,4,4,3,1,0,4,,,28,2,1,1,0,1,2,2,1,2,-2,2,,,
3,,,1,849,0,0,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,-4,-4,-4,-2,3,1,-4,,,21,3,1,3,1,2,2,3,2,3,-2,1,,,
3,,,1,850,0,0,,1,0,0,0,0,1,-1,-1,0,0,,,0,,,,-1,-1,-1,0,0,0,-1,,,57,2,0,3,1,3,4,1,0,4,-1,1,,,
3,,,1,851,0,0,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,0,0,0,2,1,0,0,,,56,1,0,2,1,1,2,3,2,2,-1,2,,,
3,,,1,853,1,1,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,-3,-3,-3,-1,1,0,-3,,,21,3,1,2,1,2,2,3,2,3,-1,2,0,0,0
3,,,2,854,1,0,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,4,4,4,1,1,0,4,,,64,3,0,2,1,0,3,3,2,4,0,1,0,0,0
3,,,1,855,0,0,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,-3,-3,-3,-1,4,1,-3,,,66,2,1,0,0,1,1,4,2,0,-1,4,,,
3,,,1,856,0,0,,0,0,0,0,0,1,-4,-4,0,0,,,0,,,,-4,-4,-4,0,1,0,-4,,,58,1,1,1,0,1,0,3,2,0,0,1,1,1,0
3,,,4,857,1,1,,0,0,0,0,0,1,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,,,28,2,1,2,1,3,4,2,1,2,0,1,0,0,0
3,,,1,858,0,1,,0,0,0,0,0,0,-6,-6,0,0,,,0,,,,-1,-1,-1,5,0,0,-1,,,26,3,0,3,1,0,4,0,0,4,5,0,,,
3,,,1,859,1,0,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,2,2,2,5,0,0,2,,,28,3,0,3,1,0,4,1,0,1,-4,0,0,0,0
3,,,2,860,1,1,,0,0,0,0,0,1,-5,-5,0,0,,,0,,,,4,4,4,-1,0,0,4,,,26,4,1,1,0,2,3,1,0,4,-1,1,0,0,0
3,,,4,861,1,1,,0,0,0,0,1,1,0,0,0,0,,,0,,,,-2,-2,-2,-2,1,0,-2,,,26,4,0,2,1,4,2,3,2,3,0,1,,,
3,,,1,862,1,1,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,3,3,3,5,1,0,3,,,31,4,1,2,1,1,2,4,2,1,-4,1,,,
3,,,2,864,0,0,,0,0,0,1,0,1,-4,-4,0,0,,,0,,,,3,3,3,-1,1,0,3,,,52,1,0,0,0,1,0,2,1,0,-1,4,,,
3,,,2,867,0,1,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,2,2,2,-1,1,0,2,,,54,1,1,1,0,1,2,4,2,2,-1,2,,,
3,,,2,868,1,1,,0,0,0,1,0,1,-4,-4,0,0,,,0,,,,2,2,2,-2,1,0,2,,,21,2,1,1,0,1,1,3,2,3,-3,1,0,0,0
3,,,1,869,1,0,,0,0,0,0,0,0,-4,-4,0,0,,,0,,,,-2,-2,-2,2,1,0,-2,,,58,1,1,2,1,0,2,3,2,3,1,2,,,
3,,,4,871,0,1,,0,0,0,1,0,0,0,0,0,0,,,0,,,,-3,-3,-3,-3,0,0,-3,,,46,3,0,3,1,0,4,1,0,3,-1,0,0,0,0
3,,,2,874,1,0,,0,0,0,1,0,0,-2,-2,0,0,,,0,,,,-1,-1,-1,-3,1,0,-1,,,23,3,1,2,1,0,2,2,1,3,-2,3,,,
3,,,2,877,0,0,,0,0,0,0,0,1,-4,-4,0,0,,,0,,,,4,4,4,0,3,1,4,,,62,2,0,2,1,3,2,0,0,1,-4,1,1,0,1
3,,,2,878,0,1,,0,0,1,0,0,0,-4,-4,0,0,,,0,,,,4,4,4,0,1,0,4,,,50,1,0,2,1,0,3,2,1,2,0,0,,,
3,,,2,879,1,0,,0,0,0,1,0,0,-2,-2,0,0,,,0,,,,-2,-2,-2,-4,0,0,-2,,,39,1,0,2,1,0,3,3,2,3,-3,1,,,
3,,,2,880,0,0,,0,0,0,1,0,1,-3,-3,0,0,,,0,,,,1,1,1,-2,2,1,1,,,25,3,0,2,1,1,2,3,2,3,-1,4,0,0,0
3,,,1,883,1,0,,0,0,0,0,0,0,-4,-4,0,0,,,0,,,,-4,-4,-4,0,3,1,-4,,,37,1,0,1,0,2,3,3,2,2,-2,3,1,0,1
3,,,2,884,0,1,,0,0,1,0,0,0,-1,-1,0,0,,,0,,,,1,1,1,0,3,1,1,,,20,3,1,2,1,0,1,1,0,2,1,1,,,
3,,,1,885,0,1,,0,0,1,0,0,0,-3,-3,0,0,,,0,,,,-1,-1,-1,2,0,0,-1,,,70,2,0,1,0,0,3,4,2,3,-2,1,,,
3,,,2,886,0,1,,0,1,0,0,0,0,-3,-3,0,0,,,0,,,,2,2,2,-1,1,0,2,,,43,3,0,2,1,1,4,0,0,3,3,1,,,
3,,,2,887,1,0,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,3,3,3,0,0,0,3,,,56,3,0,2,1,1,4,0,0,0,-3,0,0,0,0
3,,,2,888,0,0,,0,0,0,1,0,1,-5,-5,0,0,,,0,,,,0,0,0,-5,0,0,0,,,24,2,1,1,0,1,0,3,2,2,-2,1,0,0,0
3,,,2,889,0,1,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,2,2,2,-1,0,0,2,,,21,1,1,0,0,2,4,3,2,0,-5,0,,,
3,,,2,890,1,0,,0,0,0,1,0,0,-2,-2,0,0,,,0,,,,3,3,3,1,0,0,3,,,39,2,1,2,1,0,0,1,0,2,0,1,0,0,0
3,,,1,891,0,1,,0,0,0,1,0,0,-1,-1,0,0,,,0,,,,1,1,1,2,0,0,1,,,38,1,0,3,1,1,3,1,0,3,2,0,,,
3,,,1,893,1,1,,0,0,0,0,0,1,-4,-4,0,0,,,0,,,,-4,-4,-4,0,0,0,-4,,,29,3,0,0,0,1,3,1,0,1,-2,1,,,
3,,,1,895,1,1,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-1,-1,-1,0,1,0,-1,,,27,2,0,2,1,2,3,1,0,3,-2,1,,,
3,,,1,896,0,1,,0,0,0,0,0,0,-4,-4,0,0,,,0,,,,-4,-4,-4,0,0,0,-4,,,29,4,0,2,1,1,3,3,2,3,-1,0,0,0,0
3,,,1,898,1,1,,0,0,0,0,0,1,-1,-1,0,0,,,0,,,,0,0,0,1,1,0,0,,,23,2,0,2,1,1,3,3,2,3,0,0,0,0,0
3,,,2,899,0,1,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,2,2,2,-1,1,0,2,,,29,3,1,3,1,1,3,1,0,3,-2,2,,,
3,,,2,900,1,0,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,3,3,3,0,1,0,3,,,25,2,0,1,0,1,2,2,1,1,0,3,,,
3,,,1,901,1,0,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,-4,-4,-4,-1,2,1,-4,,,55,2,0,1,0,1,2,3,2,2,-1,2,,,
3,,,4,902,1,0,,0,0,1,0,0,0,0,0,0,0,,,0,,,,-1,-1,-1,-1,1,0,-1,,,55,1,1,2,1,0,3,3,2,3,0,1,,,
3,,,2,904,1,1,,0,0,0,1,0,1,-3,-3,0,0,,,0,,,,0,0,0,-3,1,0,0,,,30,4,1,2,1,2,2,4,2,3,0,2,0,0,0
3,,,1,905,0,1,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,-3,-3,-3,0,3,1,-3,,,25,3,1,2,1,1,0,3,2,1,-2,3,0,0,0
3,,,1,906,0,1,,0,0,1,0,0,0,-1,-1,0,0,,,0,,,,-2,-2,-2,-1,0,0,-2,,,43,2,1,2,1,0,4,2,1,3,0,0,0,0,0
3,,,2,907,0,1,,0,0,0,0,0,0,-4,-4,0,0,,,0,,,,4,4,4,0,2,1,4,,,21,3,1,2,1,1,4,1,0,3,2,1,,,
3,,,2,910,1,0,,1,0,0,1,0,0,-5,-5,0,0,,,0,,,,4,4,4,-1,1,0,4,,,21,3,1,1,0,1,3,1,0,2,0,1,,,
3,,,2,912,0,0,,0,0,0,0,0,1,-1,-1,0,0,,,0,,,,-2,-2,-2,-3,2,1,-2,,,35,1,0,2,1,1,2,3,2,3,-2,2,,,
3,,,2,913,1,1,,0,0,0,1,0,1,-5,-5,0,0,,,0,,,,3,3,3,-2,1,0,3,,,22,3,1,2,1,1,3,1,0,3,-3,1,0,0,0
3,,,2,914,0,1,,0,0,0,1,0,0,-2,-2,0,0,,,0,,,,-1,-1,-1,-3,0,0,-1,,,22,2,1,0,0,0,2,1,0,0,3,0,0,0,0
3,,,4,915,1,1,,0,0,0,1,0,1,0,0,0,0,,,0,,,,-3,-3,-3,-3,0,0,-3,,,44,4,1,1,0,1,3,1,0,3,0,1,,,
3,,,2,916,0,0,,0,0,0,0,0,1,-1,-1,0,0,,,0,,,,1,1,1,0,1,0,1,,,64,1,0,3,1,2,4,1,0,3,-1,1,0,0,0
3,,,4,918,1,1,,0,0,0,0,0,1,0,0,0,0,,,0,,,,-1,-1,-1,-1,0,0,-1,,,25,3,0,1,0,1,3,2,1,2,-1,0,1,1,0
3,,,1,919,0,0,,1,0,0,0,0,1,-4,-4,0,0,,,0,,,,-4,-4,-4,0,1,0,-4,,,21,2,1,2,1,2,2,1,0,3,0,3,,,
3,,,1,920,1,1,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,0,0,0,2,1,0,0,,,54,2,1,2,1,1,3,3,2,2,-1,2,,,
3,,,2,921,0,0,,0,0,0,1,0,1,-5,-5,0,0,,,0,,,,4,4,4,-1,1,0,4,,,22,3,1,2,1,2,3,3,2,1,0,1,0,0,0
3,,,1,922,0,1,,0,1,0,1,0,0,-2,-2,0,0,,,0,,,,-2,-2,-2,0,1,0,-2,,,67,1,1,1,0,0,3,3,2,3,2,2,0,0,0
3,,,1,923,0,0,,1,0,0,0,0,1,-2,-2,0,0,,,0,,,,-3,-3,-3,-1,0,0,-3,,,47,2,1,1,0,1,2,3,2,3,0,0,,,
3,,,2,924,1,1,,0,0,0,1,0,1,-5,-5,0,0,,,0,,,,2,2,2,-3,1,0,2,,,18,3,1,3,1,1,3,3,2,3,-1,1,0,0,0
3,,,1,926,0,0,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-1,-1,-1,0,0,0,-1,,,26,2,0,3,1,1,3,2,1,3,0,1,,,
3,,,2,927,0,0,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,-1,-1,-1,-3,1,0,-1,,,24,3,1,1,0,1,2,0,0,2,-3,0,,,
3,,,2,928,1,1,,0,0,0,1,0,1,-3,-3,0,0,,,0,,,,2,2,2,-1,2,1,2,,,22,3,1,1,0,2,1,2,1,2,-1,2,,,
3,,,2,929,1,1,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-1,-1,-1,-2,1,0,-1,,,22,3,1,2,1,2,2,3,2,4,-1,1,,,
3,,,2,930,0,0,,0,0,0,1,0,1,-6,-6,0,0,,,0,,,,3,3,3,-3,1,0,3,,,28,2,1,2,1,1,2,1,0,3,-3,1,,,
3,,,1,932,1,0,,0,0,0,0,0,0,-8,-8,0,0,,,0,,,,-3,-3,-3,5,0,0,-3,,,26,3,1,3,1,1,3,1,0,4,3,1,1,0,1
3,,,1,933,1,1,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-4,-4,-4,-3,1,0,-4,,,58,1,1,1,0,1,0,3,2,2,-1,3,,,
3,,,2,934,0,1,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,-2,-2,-2,-5,0,0,-2,,,56,2,1,1,0,0,4,4,2,0,0,0,1,1,0
3,,,4,936,0,1,,0,0,0,1,0,0,0,0,0,0,,,0,,,,0,0,0,0,1,0,0,,,39,3,0,2,1,0,2,3,2,4,0,1,0,0,0
3,,,1,938,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,-3,-3,-3,0,4,1,-3,,,19,2,1,1,0,3,0,3,2,0,-4,4,1,0,1
3,,,2,939,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,3,3,3,0,3,1,3,,,22,3,1,2,1,2,1,3,2,3,2,3,,,
3,,,2,940,0,1,,0,0,0,0,0,0,-4,-4,0,0,,,0,,,,4,4,4,0,1,0,4,,,29,1,1,2,1,2,2,1,0,1,0,2,,,
3,,,1,946,1,0,,1,0,0,1,0,0,-3,-3,0,0,,,0,,,,-4,-4,-4,-1,1,0,-4,,,61,1,0,2,1,1,2,3,2,2,-1,1,,,
3,,,1,948,0,1,,0,1,0,1,0,0,-1,-1,0,0,,,0,,,,-1,-1,-1,0,0,0,-1,,,40,2,0,2,1,1,3,3,2,2,-2,0,0,0,0
3,,,1,949,1,1,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,-4,-4,-4,-2,2,1,-4,,,27,2,1,1,0,2,2,1,0,3,-2,2,0,0,0
3,,,2,950,0,1,,0,0,0,1,0,0,-4,-4,0,0,,,0,,,,1,1,1,-3,1,0,1,,,51,1,0,1,0,0,1,3,2,1,0,2,,,
3,,,2,951,1,0,,1,0,0,1,0,0,-1,-1,0,0,,,0,,,,0,0,0,-1,1,0,0,,,23,3,1,2,1,0,2,2,1,3,-2,2,0,0,0
3,,,2,952,0,1,,0,0,0,1,0,0,-2,-2,0,0,,,0,,,,2,2,2,0,1,0,2,,,64,1,1,1,0,0,1,2,1,2,0,2,0,0,0
3,,,2,953,0,0,,1,0,0,1,0,1,-1,-1,0,0,,,0,,,,0,0,0,-1,1,0,0,,,25,2,1,3,1,2,3,2,1,3,-2,1,0,0,0
3,,,4,954,0,0,,0,0,0,0,0,1,0,0,0,0,,,0,,,,0,0,0,0,1,0,0,,,22,3,0,2,1,1,2,1,0,2,-1,2,1,1,0
3,,,1,956,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,-3,-3,-3,0,2,1,-3,,,23,2,1,2,1,2,3,1,0,2,0,2,,,
3,,,2,957,1,0,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,3,3,3,0,2,1,3,,,35,1,0,0,0,1,1,3,2,1,-1,2,,,
3,,,2,959,0,0,,0,0,0,1,0,1,-6,-6,0,0,,,0,,,,3,3,3,-3,1,0,3,,,22,3,1,2,1,1,3,1,0,3,-2,1,,,
3,,,2,960,0,1,,0,0,0,0,0,0,-2,-2,0,0,,,0,,,,-1,-1,-1,-3,1,0,-1,,,24,3,1,3,1,0,0,3,2,2,-1,1,1,0,1
3,,,2,961,1,1,,0,1,0,0,0,1,-1,-1,0,0,,,0,,,,2,2,2,1,1,0,2,,,61,1,1,3,1,2,2,3,2,0,-1,1,,,
3,,,2,962,1,1,,0,1,0,1,0,1,-4,-4,0,0,,,0,,,,4,4,4,0,1,0,4,,,38,4,1,2,1,2,2,3,2,3,0,2,,,
3,,,2,963,0,0,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-2,-2,-2,-3,0,0,-2,,,24,3,1,2,1,2,3,3,2,4,-1,1,0,0,0
3,,,2,964,1,1,,0,1,0,1,0,1,-3,-3,0,0,,,0,,,,4,4,4,1,1,0,4,,,51,1,1,2,1,1,1,3,2,3,-2,1,,,
3,,,2,966,0,0,,0,0,0,1,0,1,-4,-4,0,0,,,0,,,,1,1,1,-3,2,1,1,,,55,2,0,1,0,1,1,3,2,2,-1,2,1,1,0
3,,,2,967,1,0,,0,0,0,0,0,0,-3,-3,0,0,,,0,,,,3,3,3,0,0,0,3,,,32,1,1,0,0,2,0,2,1,2,0,3,0,0,0
3,,,1,968,1,0,,0,0,0,1,0,0,-1,-1,0,0,,,0,,,,-4,-4,-4,-3,0,0,-4,,,30,4,1,2,1,0,3,1,0,2,0,0,,,
3,,,1,969,0,1,,0,0,0,0,0,0,-2,-2,0,0,,,0,,,,-3,-3,-3,-1,1,0,-3,,,40,1,1,1,0,1,1,3,2,2,0,2,,,
3,,,1,970,1,0,,0,0,0,1,0,0,-1,-1,0,0,,,0,,,,-4,-4,-4,-3,0,0,-4,,,69,4,0,1,0,0,4,3,2,0,2,0,0,0,0
3,,,1,971,0,0,,1,0,0,0,0,1,-3,-3,0,0,,,0,,,,-3,-3,-3,0,0,0,-3,,,49,2,1,1,0,2,2,3,2,3,-1,2,,,
3,,,1,972,0,1,,0,0,0,0,0,0,-1,-1,0,0,,,0,,,,1,1,1,2,1,0,1,,,27,1,0,3,1,1,4,1,0,0,-5,0,,,
3,,,2,973,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,3,3,3,0,1,0,3,,,23,3,0,2,1,3,2,3,2,3,0,1,1,0,1
3,,,2,975,0,1,,0,0,1,0,0,0,-4,-4,0,0,,,0,,,,4,4,4,0,0,0,4,,,60,1,1,2,1,0,0,4,2,2,0,4,,,
3,,,1,977,1,1,,0,0,0,1,0,1,-1,-1,0,0,,,0,,,,-1,-1,-1,0,2,1,-1,,,55,1,0,1,0,1,0,1,0,2,0,2,,,
3,,,1,978,0,0,,1,0,0,0,0,1,-2,-2,0,0,,,0,,,,-2,-2,-2,0,0,0,-2,,,28,1,0,2,1,2,3,1,0,3,0,1,0,0,0
3,,,1,979,0,1,,0,0,0,1,0,0,-5,-5,0,0,,,0,,,,0,0,0,5,0,0,0,,,50,2,0,0,0,0,2,1,0,0,-5,0,,,
3,,,2,981,0,0,,1,0,0,1,0,1,-3,-3,0,0,,,0,,,,2,2,2,-1,2,1,2,,,25,4,1,2,1,2,2,3,2,2,1,2,0,0,0
3,,,1,982,1,0,,0,0,0,1,0,0,-1,-1,0,0,,,0,,,,-3,-3,-3,-2,2,1,-3,,,19,0,1,1,0,1,2,3,2,2,1,2,,,
3,,,2,983,0,1,,0,0,0,1,0,0,-3,-3,0,0,,,0,,,,2,2,2,-1,0,0,2,,,20,1,1,0,0,0,2,1,0,0,-2,3,0,0,0
3,,,1,984,0,0,,0,0,0,1,0,1,-3,-3,0,0,,,0,,,,-4,-4,-4,-1,2,1,-4,,,30,2,1,2,1,1,2,1,0,3,-1,1,0,0,0
3,,,2,986,1,0,,0,0,0,1,0,0,-7,-7,0,0,,,0,,,,4,4,4,-3,0,0,4,,,54,3,0,2,1,0,4,1,0,2,1,1,,,
3,,,2,988,1,1,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,-1,-1,-1,-3,1,0,-1,,,30,2,1,1,0,1,2,1,0,2,0,2,0,0,0
3,,,2,991,0,1,,0,0,1,1,0,0,-2,-2,0,0,,,0,,,,0,0,0,-2,1,0,0,,,28,4,1,1,0,0,2,3,2,3,-1,2,0,0,0
3,,,2,992,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,3,3,3,0,2,1,3,,,19,2,0,2,1,2,2,3,2,3,-2,2,,,
3,,,2,993,0,1,,0,0,1,1,0,0,-1,-1,0,0,,,0,,,,-1,-1,-1,-2,1,0,-1,,,26,4,1,2,1,0,3,1,0,3,1,1,,,
3,,,2,994,1,0,,0,0,0,0,0,0,-1,-1,0,0,,,0,,,,1,1,1,0,0,0,1,,,57,2,1,1,0,2,2,2,1,1,0,0,0,0,0
3,,,2,995,0,1,,0,0,0,1,0,0,-2,-2,0,0,,,0,,,,2,2,2,0,1,0,2,,,26,2,0,1,0,0,3,1,0,3,-1,1,,,
3,,,1,996,0,1,,0,1,0,0,0,0,-2,-2,0,0,,,0,,,,-3,-3,-3,-1,0,0,-3,,,37,1,1,3,1,2,2,2,1,1,0,0,,,
3,,,1,999,1,0,,1,0,0,1,0,0,-3,-3,0,0,,,0,,,,-4,-4,-4,-1,0,0,-4,,,67,1,1,1,0,1,3,3,2,3,-1,1,0,0,0
3,,,2,1000,1,1,,0,0,0,0,0,1,-2,-2,0,0,,,0,,,,1,1,1,-1,1,0,1,,,22,2,0,2,1,1,2,2,1,2,-1,1,1,1,0
3,,,1,1001,1,1,,0,1,0,0,0,1,-4,-4,0,0,,,0,,,,-2,-2,-2,2,1,0,-2,,,68,1,1,1,0,2,3,1,0,3,-2,1,,,
3,,,1,1002,1,1,,0,0,0,1,0,1,-2,-2,0,0,,,0,,,,-3,-3,-3,-1,2,1,-3,,,19,3,0,2,1,2,2,2,1,4,-1,1,0,0,0
3,,,1,1003,1,1,,0,1,0,1,1,1,-4,-4,0,0,,,0,,,,-2,-2,-2,2,1,0,-2,,,41,2,1,1,0,3,0,3,2,3,0,2,,,
3,,,1,1007,0,0,,0,0,0,1,1,1,-6,-6,0,0,,,0,,,,-4,-4,-4,2,1,0,-4,,,28,4,0,1,0,2,3,1,0,1,-1,1,,,
3,,,1,1008,1,1,,0,0,0,0,0,1,-4,-4,0,0,,,0,,,,-2,-2,-2,2,0,0,-2,,,23,1,0,1,0,1,0,0,0,0,-5,0,0,0,0
3,,,1,1010,1,1,,0,0,0,0,0,1,-3,-3,0,0,,,0,,,,-3,-3,-3,0,1,0,-3,,,20,3,0,1,0,2,2,2,1,1,-1,0,,,
