exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
ambiguity,B=precise,,left/right,685,none,Party A,no,yes,no,yes,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,52,Hauptschule,f,gering,gering,0,ziemlich stark,manchmal Risiken,affin,ziemlich unzufrieden,0,weder/noch,no,no,no
ambiguity,B=precise,,both right,689,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,sehr sicher,sicher,,,,56,Hauptschule,f,sehr gering,gering,0,sehr stark,Sicherheit,avers,sehr unzufrieden,-1,ziemlich sicher,no,no,no
ambiguity,B=precise,,both left,696,none,Party B,yes,no,no,no,yes,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,ziemlich sicher,sicher,,,,63,Hauptschule,m,groß,groß,0,weniger stark,Sicherheit,avers,teils/ teils,-2,weder/noch,no,no,no
ambiguity,B=precise,,left/right,699,none,Party B,yes,no,no,yes,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,61,Realschule,f,groß,groß,0,ziemlich stark,unbedingte Sicherheit,avers,ziemlich unzufrieden,-1,sehr sicher,,,
ambiguity,B=precise,,left/right,705,none,Party A,no,yes,no,yes,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,19,Abitur,f,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
ambiguity,B=precise,,left/right,707,none,Party A,yes,no,no,no,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,weder/noch,unsicher,,,,55,Realschule,m,gering,gering,1,ziemlich stark,keine Vorlieben,neutral,teils/ teils,-2,weder/noch,no,no,no
ambiguity,B=precise,,both right,717,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,66,Abitur,f,gering,gering,0,mittelmäßig,manchmal Risiken,affin,ziemlich unzufrieden,-3,ziemlich sicher,,,
ambiguity,B=precise,,both right,721,none,Party A,yes,no,no,no,yes,no,no,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,sehr sicher,sicher,,,,65,Hauptschule,m,groß,groß,0,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,-4,ziemlich sicher,no,no,no
ambiguity,B=precise,,left/right,723,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,46,Hauptschule,m,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich unzufrieden,-2,sehr sicher,,,
ambiguity,B=precise,,left/right,726,none,Party B,yes,no,no,no,yes,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,ziemlich sicher,sicher,,,,47,Abitur,m,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich unzufrieden,-2,ziemlich sicher,no,no,no
ambiguity,B=precise,,left/right,728,none,Party B,yes,no,no,no,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,35,Hochschulstudium,m,gering,gering,3,ziemlich stark,häufig Risiken,affin,teils/ teils,1,ziemlich sicher,,,
ambiguity,B=precise,,both right,739,none,Party A,yes,no,no,no,yes,no,no,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,,-4,sehr sicher,sicher,,,,46,Hauptschule,m,groß,groß,0,mittelmäßig,manchmal Risiken,affin,teils/ teils,1,ziemlich sicher,no,no,no
ambiguity,B=precise,,left/right,745,none,Party A,no,no,no,no,no,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,weder/noch,unsicher,,,,34,Realschule,m,groß,groß,3,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-2,ziemlich unsicher,yes,no,yes
ambiguity,B=precise,,left/right,750,none,Party B,yes,no,no,no,yes,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,sehr sicher,sicher,,,,33,Hauptschule,m,gering,gering,1,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,-2,sehr sicher,,,
ambiguity,B=precise,,left/right,752,none,Party A,no,no,no,yes,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,35,Abitur,f,groß,groß,0,sehr stark,manchmal Risiken,affin,sehr zufrieden,0,ziemlich sicher,yes,yes,no
ambiguity,B=precise,,both right,755,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,sehr sicher,sicher,,,,45,Realschule,m,groß,groß,0,sehr stark,manchmal Risiken,affin,ziemlich unzufrieden,0,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,762,none,Party B,yes,no,no,no,no,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,ziemlich sicher,sicher,,,,68,Hauptschule,m,groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,yes,no,yes
ambiguity,B=precise,,left/right,765,none,Party B,no,no,no,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,49,Realschule,m,groß,groß,0,ziemlich stark,Sicherheit,avers,teils/ teils,-1,ziemlich sicher,no,no,no
ambiguity,B=precise,,left/right,770,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,60,Hauptschule,f,gering,gering,3,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,no,no,no
ambiguity,B=precise,,both right,779,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,weder/noch,unsicher,,,,52,Hauptschule,f,gering,gering,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,-2,weder/noch,yes,no,yes
ambiguity,B=precise,,both right,785,none,Party A,yes,no,no,no,yes,no,no,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,sehr sicher,sicher,,,,32,Hochschulstudium,m,sehr groß,groß,0,sehr stark,manchmal Risiken,affin,sehr zufrieden,0,sehr sicher,no,no,no
ambiguity,B=precise,,both right,797,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,40,Realschule,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,weder/noch,no,no,no
ambiguity,B=precise,,both right,805,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,26,Abitur,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,sehr zufrieden,0,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,806,none,Party A,no,yes,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,53,Realschule,f,sehr groß,groß,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,-1,ziemlich sicher,,,
ambiguity,B=precise,,left/right,812,none,Party A,yes,no,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich sicher,sicher,,,,62,Hauptschule,m,groß,groß,2,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,no,no,no
ambiguity,B=precise,,both right,820,none,Party A,yes,no,no,no,yes,no,no,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,,-4,ziemlich sicher,sicher,,,,70,Realschule,m,gering,gering,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,1,ziemlich sicher,,,
ambiguity,B=precise,,left/right,828,none,Party B,yes,no,no,no,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,25,Hochschulstudium,f,sehr gering,gering,2,ziemlich stark,manchmal Risiken,affin,sehr unzufrieden,-1,sehr unsicher,no,no,no
ambiguity,B=precise,,left/right,833,none,Party B,no,no,yes,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,weder/noch,unsicher,,,,42,Realschule,f,gering,gering,1,weniger stark,manchmal Risiken,affin,sehr unzufrieden,-5,ziemlich sicher,no,no,no
ambiguity,B=precise,,left/right,841,none,Party B,yes,no,yes,no,yes,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,ziemlich sicher,sicher,,,,57,Realschule,m,groß,groß,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,-4,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,842,none,Party A,yes,yes,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich unsicher,unsicher,,,,22,Abitur,m,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,0,ziemlich unsicher,,,
ambiguity,B=precise,,both left,848,none,Party B,yes,no,no,no,no,no,no,-5,-2,3,-21,-5,-2,3,-21,,,-2,1,,3,ziemlich sicher,sicher,,,,28,Realschule,f,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-2,weder/noch,,,
ambiguity,B=precise,,both left,851,none,Party B,yes,no,no,no,yes,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,ziemlich sicher,sicher,,,,56,Hauptschule,m,groß,groß,1,mittelmäßig,Sicherheit,avers,teils/ teils,-1,weder/noch,,,
ambiguity,B=precise,,left/right,857,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,28,Realschule,f,groß,groß,3,sehr stark,keine Vorlieben,neutral,teils/ teils,0,ziemlich sicher,no,no,no
ambiguity,B=precise,,left/right,860,none,Party B,no,no,no,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,26,Hochschulstudium,f,gering,gering,2,ziemlich stark,manchmal Risiken,affin,sehr zufrieden,-1,ziemlich sicher,no,no,no
ambiguity,B=precise,,both left,862,none,Party B,yes,no,no,no,yes,no,no,-7,-4,3,-33,-7,-4,3,-33,,,-2,1,,5,ziemlich sicher,sicher,,,,31,Hochschulstudium,f,groß,groß,1,mittelmäßig,unbedingte Sicherheit,avers,ziemlich unzufrieden,-4,ziemlich sicher,,,
ambiguity,B=precise,,left/right,864,none,Party A,yes,no,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich sicher,sicher,,,,52,Hauptschule,m,sehr gering,gering,1,überhaupt nicht,keine Vorlieben,neutral,sehr unzufrieden,-1,sehr unsicher,,,
ambiguity,B=precise,,left/right,867,none,Party B,no,no,no,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich sicher,sicher,,,,54,Hauptschule,f,gering,gering,1,mittelmäßig,unbedingte Sicherheit,avers,teils/ teils,-1,weder/noch,,,
ambiguity,B=precise,,left/right,877,none,Party B,yes,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich unsicher,unsicher,,,,62,Realschule,m,groß,groß,3,mittelmäßig,häufig Risiken,affin,ziemlich unzufrieden,-4,ziemlich sicher,yes,no,yes
ambiguity,B=precise,,left/right,883,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich unsicher,unsicher,,,,37,Hauptschule,m,gering,gering,2,ziemlich stark,Sicherheit,avers,teils/ teils,-2,ziemlich unsicher,yes,no,yes
ambiguity,B=precise,,both left,885,none,Party B,yes,no,no,yes,no,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,sehr sicher,sicher,,,,70,Realschule,m,gering,gering,0,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,-2,ziemlich sicher,,,
ambiguity,B=precise,,left/right,889,none,Party A,yes,no,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,21,Hauptschule,f,sehr gering,gering,2,sehr stark,Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,,,
ambiguity,B=precise,,both right,904,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,30,Hochschulstudium,f,groß,groß,2,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,0,weder/noch,no,no,no
ambiguity,B=precise,,left/right,906,none,Party A,yes,no,no,yes,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,43,Realschule,f,groß,groß,0,sehr stark,keine Vorlieben,neutral,ziemlich zufrieden,0,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,907,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,weder/noch,unsicher,,,,21,Abitur,f,groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,2,ziemlich sicher,,,
ambiguity,B=precise,,left/right,918,none,Party A,yes,no,no,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,25,Abitur,m,gering,gering,1,ziemlich stark,keine Vorlieben,neutral,teils/ teils,-1,sehr sicher,yes,yes,no
ambiguity,B=precise,,both left,920,none,Party A,no,no,no,no,no,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,ziemlich sicher,sicher,,,,54,Realschule,f,groß,groß,1,ziemlich stark,Sicherheit,avers,teils/ teils,-1,weder/noch,,,
ambiguity,B=precise,,left/right,923,none,Party A,yes,yes,no,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,47,Realschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,sehr sicher,,,
ambiguity,B=precise,,left/right,926,none,Party B,yes,no,no,no,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,26,Realschule,m,sehr groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,0,ziemlich sicher,,,
ambiguity,B=precise,,left/right,929,none,Party A,yes,no,no,no,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,ziemlich sicher,sicher,,,,22,Abitur,f,groß,groß,2,mittelmäßig,Sicherheit,avers,sehr zufrieden,-1,ziemlich sicher,,,
ambiguity,B=precise,,both right,934,none,Party A,yes,no,no,no,no,no,no,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,sehr sicher,sicher,,,,56,Realschule,f,gering,gering,0,sehr stark,unbedingte Sicherheit,avers,sehr unzufrieden,0,sehr sicher,yes,yes,no
ambiguity,B=precise,,both right,950,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,51,Hauptschule,m,gering,gering,0,weniger stark,Sicherheit,avers,ziemlich unzufrieden,0,weder/noch,,,
ambiguity,B=precise,,left/right,951,none,Party A,yes,yes,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich sicher,sicher,,,,23,Abitur,f,groß,groß,0,mittelmäßig,keine Vorlieben,neutral,ziemlich zufrieden,-2,weder/noch,no,no,no
ambiguity,B=precise,,left/right,954,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,22,Abitur,m,groß,groß,1,mittelmäßig,manchmal Risiken,affin,teils/ teils,-1,weder/noch,yes,yes,no
ambiguity,B=precise,,both right,959,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,22,Abitur,f,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-2,ziemlich sicher,,,
ambiguity,B=precise,,left/right,962,none,Party B,yes,no,yes,no,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,38,Hochschulstudium,f,groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
ambiguity,B=precise,,both right,968,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,sehr sicher,sicher,,,,30,Hochschulstudium,f,groß,groß,0,ziemlich stark,manchmal Risiken,affin,teils/ teils,0,sehr sicher,,,
ambiguity,B=precise,,left/right,973,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,23,Abitur,m,groß,groß,3,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,yes,no,yes
ambiguity,B=precise,,left/right,978,none,Party A,no,yes,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,28,Hauptschule,m,groß,groß,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
ambiguity,B=precise,,both left,979,none,Party B,yes,no,no,no,yes,no,no,-7,-4,3,-33,-7,-4,3,-33,,,-2,1,,5,sehr sicher,sicher,,,,50,Realschule,m,sehr gering,gering,0,mittelmäßig,manchmal Risiken,affin,sehr unzufrieden,-5,sehr sicher,,,
ambiguity,B=precise,,left/right,981,none,Party A,yes,yes,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,weder/noch,unsicher,,,,25,Hochschulstudium,f,groß,groß,2,mittelmäßig,Sicherheit,avers,teils/ teils,1,weder/noch,no,no,no
ambiguity,B=precise,,both right,988,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,30,Realschule,f,gering,gering,1,mittelmäßig,manchmal Risiken,affin,teils/ teils,0,weder/noch,no,no,no
ambiguity,B=precise,,left/right,993,none,Party A,yes,no,no,yes,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,ziemlich sicher,sicher,,,,26,Hochschulstudium,f,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,1,ziemlich sicher,,,
ambiguity,B=precise,,both left,1001,none,Party B,yes,no,yes,no,no,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,ziemlich sicher,sicher,,,,68,Hauptschule,f,gering,gering,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-2,ziemlich sicher,,,
ambiguity,B=precise,,left/right,1010,none,Party B,yes,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,20,Abitur,m,gering,gering,2,mittelmäßig,keine Vorlieben,neutral,ziemlich unzufrieden,-1,sehr sicher,,,
ambiguity,B=precise,,left/right,1012,none,Party B,yes,no,no,no,yes,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,sehr sicher,sicher,,,,24,Realschule,f,gering,gering,1,mittelmäßig,manchmal Risiken,affin,sehr unzufrieden,-2,ziemlich sicher,,,
ambiguity,B=precise,,left/right,1018,none,Party B,yes,no,yes,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,weder/noch,unsicher,,,,48,Hauptschule,f,gering,gering,2,überhaupt nicht,keine Vorlieben,neutral,teils/ teils,0,weder/noch,,,
ambiguity,B=precise,,left/right,1022,none,Party A,yes,no,no,no,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,weder/noch,unsicher,,,,21,Abitur,f,groß,groß,2,überhaupt nicht,Sicherheit,avers,ziemlich zufrieden,-1,weder/noch,,,
ambiguity,B=precise,,left/right,1025,none,Party A,yes,no,no,no,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,ziemlich sicher,sicher,,,,26,Hochschulstudium,f,groß,groß,2,mittelmäßig,Sicherheit,avers,teils/ teils,0,weder/noch,,,
ambiguity,B=precise,,left/right,1029,none,Party A,yes,no,no,no,yes,no,no,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,weder/noch,unsicher,,,,22,Abitur,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
ambiguity,B=precise,,both left,1039,none,Party B,yes,no,no,yes,no,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,ziemlich sicher,sicher,,,,59,Hauptschule,m,gering,gering,0,ziemlich stark,manchmal Risiken,affin,ziemlich unzufrieden,0,ziemlich unsicher,yes,yes,no
ambiguity,B=precise,,left/right,1048,none,Party A,yes,no,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich sicher,sicher,,,,48,Abitur,f,sehr groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
ambiguity,B=precise,,left/right,1053,none,Party A,no,yes,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,50,Hauptschule,f,gering,gering,0,sehr stark,unbedingte Sicherheit,avers,ziemlich zufrieden,-3,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,1058,none,Party B,yes,no,no,yes,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,43,Hochschulstudium,f,gering,gering,0,überhaupt nicht,Sicherheit,avers,teils/ teils,0,weder/noch,no,no,no
ambiguity,B=precise,,both left,1061,none,Party B,yes,no,no,no,yes,no,no,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,ziemlich sicher,sicher,,,,58,Realschule,m,sehr groß,groß,2,ziemlich stark,manchmal Risiken,affin,teils/ teils,-2,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,1069,none,Party A,no,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,23,Abitur,f,groß,groß,1,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,yes,yes,no
ambiguity,B=precise,,both right,1073,none,Party A,yes,no,no,no,no,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,42,Hochschulstudium,f,groß,groß,1,weniger stark,manchmal Risiken,affin,teils/ teils,0,weder/noch,,,
ambiguity,B=precise,,left/right,1079,none,Party B,yes,no,yes,no,no,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,weder/noch,unsicher,,,,59,Hauptschule,m,gering,gering,2,mittelmäßig,manchmal Risiken,affin,teils/ teils,0,ziemlich sicher,,,
ambiguity,B=precise,,both right,1082,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,sehr unsicher,unsicher,,,,19,Abitur,f,gering,gering,0,mittelmäßig,manchmal Risiken,affin,teils/ teils,-2,ziemlich unsicher,no,no,no
ambiguity,B=precise,,left/right,1087,none,Party A,yes,yes,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,weder/noch,unsicher,,,,21,Abitur,f,groß,groß,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-1,weder/noch,,,
ambiguity,B=precise,,left/right,1102,none,Party B,yes,no,yes,no,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,33,Realschule,m,sehr groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,1109,none,Party B,yes,no,no,no,yes,no,no,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,ziemlich sicher,sicher,,,,38,Hauptschule,f,gering,gering,2,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,weder/noch,yes,yes,no
ambiguity,B=precise,,both left,1110,none,Party B,yes,no,no,no,yes,no,no,-7,-4,3,-33,-7,-4,3,-33,,,-2,1,,5,ziemlich sicher,sicher,,,,57,Hauptschule,f,sehr gering,gering,1,ziemlich stark,unbedingte Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,1126,none,Party B,yes,no,no,yes,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,sehr sicher,sicher,,,,38,Hauptschule,f,gering,gering,0,ziemlich stark,keine Vorlieben,neutral,sehr unzufrieden,-5,ziemlich sicher,,,
ambiguity,B=precise,,left/right,1131,none,Party A,yes,no,no,no,no,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,ziemlich sicher,sicher,,,,29,Abitur,m,groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,-1,ziemlich sicher,yes,no,yes
ambiguity,B=precise,,both right,1135,none,Party A,yes,no,no,no,no,no,no,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,weder/noch,unsicher,,,,19,ohne,f,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-3,ziemlich sicher,yes,no,yes
ambiguity,B=precise,,left/right,1136,none,Party A,yes,yes,no,no,yes,no,no,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,sehr sicher,sicher,,,,30,Hochschulstudium,f,sehr groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,1,weder/noch,no,no,no
ambiguity,B=precise,,left/right,1143,none,Party B,yes,no,no,no,yes,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,30,Hochschulstudium,f,sehr groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,no,no,no
ambiguity,B=precise,,both right,1152,none,Party A,yes,no,no,no,yes,no,no,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,,-4,sehr sicher,sicher,,,,30,Hochschulstudium,f,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-2,ziemlich sicher,,,
ambiguity,B=precise,,both left,1157,none,Party B,yes,no,no,no,yes,no,no,-6,-3,3,-27,-6,-3,3,-27,,,-2,1,,4,sehr sicher,sicher,,,,40,Realschule,m,sehr groß,groß,0,überhaupt nicht,manchmal Risiken,affin,sehr unzufrieden,-5,sehr sicher,no,no,no
ambiguity,B=precise,,left/right,1163,none,Party B,yes,no,no,no,no,no,no,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,ziemlich sicher,sicher,,,,41,Realschule,f,gering,gering,2,weniger stark,manchmal Risiken,affin,teils/ teils,-1,weder/noch,,,
ambiguity,B=precise,,both right,1170,none,Party A,yes,no,no,no,yes,no,no,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,ziemlich sicher,sicher,,,,28,Abitur,f,groß,groß,0,mittelmäßig,Sicherheit,avers,teils/ teils,0,weder/noch,,,
